numprocesso;ano;modalidade;tipoveiculopublicacao;descricao;nredicao;datapublicacao
1840;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.npd.uem.br/cmp/del_divulgacao.zul;;2024-11-04
1840;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.jornaldopovo.com.br;;2024-11-01
1840;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/app/editais?q=2024&status=todos&pagina=1;;2024-11-04
1840;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11770;2024-11-01
1841;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-11-11
1841;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-11-11
1841;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11776;2024-11-11
1841;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-11-11
1842;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11933;2025-07-16
1846;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;editaisgazetadoparana.com.br;;2025-01-09
1846;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11809;2025-01-09
1847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-11-29
1847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-11-13
1847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-11-29
1847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11878;2024-11-29
1847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-11-13
1847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-11-13
1847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11778;2024-11-13
1847;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-11-29
1851;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/localizar.do;11870;2025-03-25
1855;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11779;2024-11-18
1857;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br;11905;2025-06-04
1857;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Jornal do Povo;;2025-06-03
1858;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.diarioinduscom.com.br/Edicao_Online/Do_dia;;2025-04-24
1858;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11878;2025-04-24
1861;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;127860;2024-11-01
1861;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2024-11-01
1862;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2024-11-08
1862;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;130830;2024-11-08
1865;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2024-11-07
1867;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11776;2024-11-11
1869;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;dioe.pr.gov.br;11775;2024-11-28
1871;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11771;2024-11-04
1872;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;1171;2024-11-04
1873;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2024-11-29
1874;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11771;2024-11-04
1875;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.documentos.dioe.pr.gov.br;11780;2024-11-19
1876;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;dioe.pr.gov.br;11779;2024-11-18
1877;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11862;2025-03-28
1880;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11905;2025-06-04
1881;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11781;2024-11-21
1882;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11773;2024-11-06
1883;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11775;2024-11-08
1884;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprenssaoficial.pr.gov.br;11779;2024-11-18
1884;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprenssaoficial.pr.gov.br;11771;2024-11-04
1889;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11773;2024-11-06
1890;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.documentos.dioe.pr.gov.br;11778;2024-11-13
1893;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11774;2024-11-07
1894;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11781;2024-11-21
1894;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11772;2024-11-05
1895;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11774;2024-11-07
1896;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;135044;2024-11-19
1896;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2024-11-19
1897;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11778;2024-11-13
1899;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;139462;2024-11-28
1899;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br/;90131;2024-11-28
1899;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2024-11-28
1900;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprenssaoficial.pr.gov.br;11772;2024-11-05
1901;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;130830;2024-11-08
1902;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;130830;2024-11-08
1902;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2024-11-08
1903;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2024-11-13
1903;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11778;2024-11-13
1904;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11890;2025-05-14
1905;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2024-11-08
1905;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;130830;2024-11-08
1907;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2024-11-18
1907;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;134132;2024-11-18
1908;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11783;2024-11-25
1910;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11785;2024-11-27
1911;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11919;2025-06-26
1912;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;134132;2024-11-18
1912;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2024-11-18
1913;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-11-12
1913;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-11-12
1913;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-11-12
1913;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11777;2024-11-12
1914;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2024-11-08
1914;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;130830;2024-11-08
1916;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-11-13
1916;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-11-13
1916;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11778;2024-11-13
1916;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-11-13
1918;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-11-20
1918;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-11-21
1918;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-11-21
1918;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11781;2024-11-21
1919;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;FOLHA DE LONDRINA;0;2025-01-15
1919;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;0;2025-01-15
1920;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;FOLHA DE LONDRINA;0;2024-12-18
1920;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;0;2024-12-18
1923;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11774;2024-11-07
1925;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2024-11-08
1926;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11776;2024-11-11
1927;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.pncp.gov.br;91927;2025-01-16
1929;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/app/editais?q=2024&status=todos&pagina=1;;2024-11-07
1929;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.jornaldopovo.com.br;;2024-11-07
1929;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11773;2024-11-07
1929;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.npd.uem.br/cmp/del_divulgacao.zul;;2024-11-07
1930;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2024-12-06
1930;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11792;2024-12-06
1932;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/entrada.do;11778;2024-11-13
1934;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11828;2025-02-05
1934;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.bemparana.com.br/;;2025-02-05
1936;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;;;2025-06-17
1936;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;;2025-06-17
1940;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/;11779;2024-11-18
1944;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11775;2024-11-08
1945;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11778;2024-11-13
1945;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2024-11-13
1946;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.documentos.dioe.pr.gov.br;11779;2024-11-18
1947;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2024-11-13
1947;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11778;2024-11-13
1948;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-11-18
1948;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11779;2024-11-18
1948;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-11-18
1948;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-11-18
1949;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11784;2024-11-26
1949;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;33;2024-11-08
1949;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://jornaldoonibusdecuritiba.com.br/;0;2021-11-26
1950;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/localizar.do;11851;2025-02-24
1952;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11781;2024-11-21
1953;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11782;2024-11-22
1954;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;dioe.pr.gov.br;11781;2024-11-21
1955;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11780;2024-11-19
1957;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.comprasparana.pr.gov.br;11859;2025-03-25
1959;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-11-18
1959;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-11-18
1959;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-11-18
1959;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11779;2024-11-18
1961;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11776;2024-11-11
1966;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11776;2024-11-11
1967;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11777;2024-11-12
1968;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br;11777;2024-11-12
1971;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11778;2024-11-13
1971;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2024-11-13
1973;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11780;2024-11-19
1976;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/;11778;2024-11-13
1977;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11778;2024-11-13
1977;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2024-11-13
1978;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11778;2024-11-13
1978;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2024-11-13
1979;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11778;2024-11-13
1979;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2024-11-13
1980;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;135044;2024-11-19
1981;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;110908;2025-06-09
