numprocesso;ano;modalidade;situacao;objeto;orgao;registrodepreco;vigenciaata;revogacaoata;criteriojulgamento;valor_estimado;valor_ou_desconto_homologado;dataabertura;datahomologacao;localdisputa;idlicitacoes;protocolo;tempoprazocontrato
689;2020;Pregão Eletrônico;Suspenso;COLETA, TRANSPORTE, TRATAMENTO E DESTINAÇÃO FINAL DOS RESÍDUOS DE SERVIÇOS DE SAÚDE PERTENCENTES AOS GRUPOS A, B e E;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;;;Menor Preço;1584684.00;;2021-02-09;;http://www.licitacoes-e.com.br - ID.: 853982;;166809207;1 Ano(s)
690;2020;Pregão Eletrônico;Homologado;Aquisição de substrato florestal.;IAT-Instituto Água e Terra (Antigo IAP);Não;;;Menor Preço;216000.00;212195.76;2020-08-05;2020-09-10;www.licitacoes-e.com.br;;164450228;
691;2020;Pregão Eletrônico;Homologado;Aquisição de gêneros alimentícios, com entrega parcelada, para atender as necessidades do 28º Batalhão de Polícia Militar, sediado no município da Lapa - PR. ;SESP-Secretaria de Estado da Segurança Pública;Não;;;Menor Preço;248326.41;203860.56;2020-08-25;2020-09-15;https://licitacoes-e.com.br (829042);;166967236;
692;2020;Pregão Eletrônico;Homologado;Aquisição de camisetas para usos dos funcionários do IAT.;IAT-Instituto Água e Terra (Antigo IAP);Não;;;Menor Preço;52000.00;21800.00;2020-08-05;2020-09-10;www.licitacoes-e.com.br;;165920392;
693;2020;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos no Colégio Estadual Irmã Maria Margarida, sito à Rua  Rio  Grande  do  Sul,  849,  Centro,  telefone  (46)  3538-1630,  no  Município  de  Salto  do  Lontra, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;208504.33;159850.00;2020-08-11;2020-09-13;www.licitacoes-e.com.br;;165964837;1 Ano(s)
694;2020;Pregão Eletrônico;Homologado;Reparos na Escola Estadual Newton Sampaio, sito à Rua Antônio Vilela da Silva, 295, Centro, telefone (43) 3565-1240, no Município de São José da Boa Vista.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;49809.32;42398.00;2020-08-10;2020-09-17;LICITACOES-E.COM.BR;;164955494;1 Ano(s)
695;2020;Pregão Eletrônico;Homologado;Reparos no Colégio Estadual Osmar Guaracy Freire, sito à Rua Serra do Mar, 90, Núcleo Habitacional Adriano Corrêa, telefone (43) 3424-6562, no Município de Apucarana, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;41963.79;35035.00;2020-08-10;2020-09-13;LICITACOES-E.COM.BR;;165225490;1 Ano(s)
696;2020;Pregão Eletrônico;Homologado;Equipamentos móveis de transmissão ao vivo (tempo-real) de áudio e vídeo - Mochilink, destinados a atender a demanda da RTVE;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Não;;;Menor Preço;204546.68;129800.00;2020-08-21;2020-10-15;;;167200443;
697;2020;Pregão Eletrônico;Revogado;A presente licitação tem por objeto a prestação de serviço de armazenagem, coleta e destinação final de resíduos de produtos químicos vencidos ou diluídos que não foram utilizados (inseticidas utilizados no combate a vetores transmissores de doenças como Dengue, Chikungunya, Zika, Malária, Leishmaniose, Chagas e Febre Amarela), para atender a demanda da Seção de Apoio Logístico de Insumos e Equipamentos - SCALI;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;833461.50;;2020-08-06;;http://www.licitacoes-e.com.br;;166402085;1 Ano(s)
698;2020;Pregão Eletrônico;Homologado;CONTRATAÇÃO DE SERVIÇO DE FISIOTERAPIA NO MÉTODO PEDIASUIT PARA ATENDIMENTO DOS PACIENTES MARIA EDUARDA DA SILVA E BRUNO HENRIQUE DA COSTA DE ALMEIDA;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;91920.60;67417.20;2020-08-06;2020-09-30;www.licitacoes-e.com.br;;167458505;
699;2020;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos no Colégio Estadual Arthur Azevedo, sito à Rua Pipino João Batista, 107, Bairro Nova Brasília, telefone (43) 3477-1740, no Município de São João do Ivaí.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;505834.85;395995.00;2020-08-10;2020-09-28;www.licitacoes-e.com.br;;164867986;1 Ano(s)
700;2020;Pregão Eletrônico;Homologado;Prestação de serviço de sessões de hemodiálise completa  para atender a demanda do Hospital da Polícia Militar;HPM-FUNSAUDE-Hospital da Polícia Militar - SESP - FUNSAUDE (Em Extinção);Não;;;Menor Preço;237750.00;207999.00;2020-08-20;2020-09-11;https://licitacoes-e.com.br (827246);;166937353;1 Ano(s)
701;2020;Pregão Eletrônico;Homologado;Aquisição de cones e cilindros para sinalização viária, conforme quantidades e especificações contidas no Termo de Referência Anexo 01 do Edital, subdividido em 04 lotes.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;1206620.44;1008673.30;2020-08-13;2021-05-12;;826368;162617141;
702;2020;Pregão Eletrônico;Homologado;Prestação de serviço terceirizado de limpeza, limpeza de vidros, lavação de veículos, copeiro, garçom, telefonista, recepcionista, porteiro, monitor de sistemas eletrônicos de segurança interno, motorista, auxiliar de cartório, supervisor, bombeiro hidráulico, técnico em edificações, auxiliar de manutenção predial, eletricista, pedreiro/ceramista, carpinteiro/serralheiro, jardineiro, limpador de piscinas/piscineiro, pintor de obras e supervisor de manutenção predial.;TCEPR-Tribunal do Contas do Estado do Paraná;Não;;;Menor Preço;9194489.20;7842475.60;2020-08-06;2020-09-16;https://www.comprasgovernamentais.gov.br/;;404530;
703;2020;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos no Colégio Estadual Professor Olavo Del Claro, sito à Rua Clara Filla, 282, São Braz, telefone (41) 3372-4134, no Município de Curitiba.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;421540.90;301999.99;2020-08-11;2020-09-13;www.licitacoes-e.com.br;;165618971;1 Ano(s)
704;2020;Pregão Eletrônico;Homologado;"CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS DE EXAMES DE CARIÓTIPO DE SANGUE
PERIFÉRICO E DE MEDULA ÓSSEA";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;116599.44;85500.00;2020-08-04;2020-08-19;www.licitacoes-e.com.br;;167157297;1 Ano(s)
705;2020;Pregão Eletrônico;Homologado;Prestação de serviços de contabilidade.;EPR-Serviço Social Autônomo E-PARANA COMUNICACAO;Não;;;Menor Preço;45000.00;13699.92;2020-06-04;2020-06-22;www.licitacoes-e.com.br;816441;165641159;12 Mês(es)
707;2020;Pregão Eletrônico;Homologado;Produtos de higiene pessoal;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-02-02;;Menor Preço;4887701.15;3141277.70;2020-10-16;2020-12-31;http://www.licitacoes-e.com.br - ID.: 838058;;167474756;
709;2020;Pregão Eletrônico;Homologado;Registro de Preços para futura e eventual aquisição de Materiais Elétricos para a UENP;UENP-Universidade Estadual do Norte do Paraná;Não;;;Menor Preço;605568.34;590012.69;2020-09-15;2020-09-18;www.licitacoes-e.com.br;;166732727;
710;2020;Pregão Eletrônico;Homologado;Registro de Preços para futura contratação de empresa visando o serviço de instalação e de reposição de vidros, com o respectivo fornecimento de material.;UENP-Universidade Estadual do Norte do Paraná;Não;;;Menor Preço;83601.50;83000.00;2020-08-21;2020-09-03;www.licitacoes-e.com.br;;166848334;
711;2020;Pregão Eletrônico;Homologado;PÃO FRANCÊS, para Curitiba, Região Metropolitana, Litoral, Ponta Grossa, Guarapuava, Irati e Lapa;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-01-04;;Menor Preço;723778.41;339542.25;2020-11-13;2020-12-14;http://www.licitacoes-e.com.br - ID.: 843164;;167465870;
712;2020;Pregão Eletrônico;Homologado;A presente licitação tem por objeto a prestação de serviço Especializado de Manutenção Preventiva para os GERADORES DE NITROGÊNCIO da marca PEAK Scientifc, para atender a demanda do Laboratório Central de Estado  LACEN/PR.;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;53433.32;53433.32;2020-08-13;2020-09-28;http://www.licitacoes-e.com.br;;163575892;
713;2020;Pregão Eletrônico;Fase Certame;Contratação de pessoa jurídica para fornecer equipamentos de cozinha Industrial para o Aprovisionamento do Quartel do Comando-Geral da Polícia Militar do Paraná ;SESP-Secretaria de Estado da Segurança Pública;Não;;;Menor Preço;105355.97;;2020-08-24;;https://licitacoes-e.com.br (828796);;164230082;
717;2020;Pregão Eletrônico;Homologado;LANCETAS UNIVERSAL;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2021-11-19;;Menor Preço;465310.00;243912.50;2020-10-15;2020-11-10;www.licitacoes-e.com.br id 837258;;167205658;
718;2020;Pregão Eletrônico;Cancelado;Aquisição de IMPRESSORA MULTIFUNCIONAL LASER PRETO para atender a demanda do Batalhão de Polícia Ambiental - Força Verde;PMPR-BPA-Batalhão da Polícia Ambiental - SESP;Não;;;Menor Preço;7786.92;;2020-08-25;;https://licitacoes-e.com.br (829297);;167026656;
719;2020;Pregão Eletrônico;Homologado;MEDICAMENTOS - DEMANDA JUDICIAL 11 ;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2021-10-14;;Menor Preço;67439580.00;64735364.00;2020-09-01;2020-09-29;www.licitacoes-e.com.br;;167103090;
720;2020;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos no Colégio Estadual de Maravilha, sito à Rua Ivaí, 170, Distrito de Maravilha, telefone (43) 3398-8214, no Município de Londrina, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;151934.28;108500.00;2020-08-14;2020-09-28;www.licitacoes-e.com.br;;165892828;1 Ano(s)
721;2020;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos no Colégio Estadual Professor Luiz Carlos de Paula e Souza, sito à Rua Albert Sabin, 300, Umbará, telefone (41) 3348-4165, no Município de Curitiba, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;286373.56;194750.00;2020-08-14;2020-09-22;www.licitacoes-e.com.br;;165441435;1 Ano(s)
722;2020;Pregão Eletrônico;Homologado;Aquisição e instalação de mobiliário sob medida, cadeiras giratórias sem braço, cadeiras fixas, poltronas para auditório, pufes, vasos, mesas circulares, cortina automatizada e persianas, para o novo espaço da Escola de Gestão Pública do Tribunal de Contas do Estado do Paraná - TCE/PR, localizada no 6º Pavimento do Ed. Anexo, conforme divisão do subitem 2.1. do Edital.;TCEPR-Tribunal do Contas do Estado do Paraná;Não;;;Menor Preço;571917.32;360766.99;2020-08-12;2020-09-09;www.comprasgovernamentais.gov.br;;40534020;
723;2020;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos no Colégio Estadual Polivalente, sito à Rua Figueira, 411. Jardim Santa Rita, telefone (43) 3338-5018, no Município de Londrina.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;36606.48;29780.00;2020-08-13;2020-09-22;www.licitacoes-e.com.br;;165848640;1 Ano(s)
724;2020;Pregão Eletrônico;Homologado;Rreparos no Colégio Estadual Jardim Clarito, sito à Rua Jacutinga, 1378,  Jardim Clarito,  telefone (45) 3323-2033, no Município de Cascavel, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;62444.68;34999.99;2020-08-13;2020-10-05;LICITACOES-E.COM.BR;;165390644;1 Ano(s)
725;2020;Pregão Eletrônico;Homologado;Reparos na Escola Estadual Carlírio Gomes dos Santos, sito à Avenida José Galdino da Costa, 723, Centro, telefone (43) 3544-1170, no Município de Santa Amélia, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;120846.79;109000.00;2020-08-13;2020-10-01;LICITACOES-E.COM.BR;;165434293;1 Ano(s)
726;2020;Pregão Eletrônico;Homologado;MEDICAMENTOS - HOSPITAIS 16;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2021-10-20;;Menor Preço;9294145.00;4175640.00;2020-09-11;2020-10-09;http://www.licitacoes-e.com.br - ID.: 832110;;167394698;
727;2020;Pregão Eletrônico;Homologado;Aquisição de Colimador para uso em Equipamento de Tomografia;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;65000.00;65000.00;2020-08-12;2020-09-03;licitacoes-e.com.br;;165837916;
728;2020;Pregão Eletrônico;Homologado;MEDICAMENTOS - HOSPITAIS 14;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-01-06;;Menor Preço;2312618.20;667620.50;2020-09-02;2020-12-02;www.licitacoes-e.com.br  id 830519;;167186041;
729;2020;Pregão Eletrônico;Homologado;"Contratação de empresa especializada na prestação de serviços contínuos de reproduções de cópias e plotagem de projetos e assemelhados nos formatos de ""A2"" a ""A0"", podendo ser coloridas ou monocromáticas. Os serviços demandam apanhas e entregas na sede da Paraná Edificações, sita à Avenida Iguaçu, 420, 6° andar, Curitiba.";PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;42310.00;35997.99;2020-11-06;2020-12-07;www.licitacoes-e.com.br;;166941440;
730;2020;Pregão Eletrônico;Homologado;Aquisição de gêneros alimentícios para o período de 12 meses, para atender às necessidades do Corpo de Bombeiros da cidade de Piên-PR;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;60976.55;35078.25;2020-08-21;2020-10-01;http://www.administracao.pr.gov.br/Compras https://www.licitacoes-e.com.br/aop/index.jsp;;166892007;
731;2020;Pregão Eletrônico;Homologado;SACO DE LIXO;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-09-12;;Menor Preço;13960077.87;11982628.94;2021-06-08;2021-08-26;www.licitacoes-e.com.br;;167471404;
732;2020;Pregão Eletrônico;Homologado;Aquisição de gêneros alimentícios para o período de 12 meses, para atender às necessidades do Corpo de Bombeiros da cidade de São Mateus do Sul-PR.;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;77120.25;23855.20;2020-08-18;2020-09-01;http://www.administracao.pr.gov.br/Compras https://www.licitacoes-e.com.br/aop/index.jsp;;165842073;
733;2020;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos no Colégio Estadual Machado de Assis, sito à Rua Jau, 148, Boa Vista, telefone (43) 3325-8549, no Município de Londrina.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;194407.09;136999.90;2020-08-14;2020-09-28;www.licitacoes-e.com.br;;165892887;1 Ano(s)
734;2020;Pregão Eletrônico;Homologado;MEDICAMENTOS - CEAF 12;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2021-11-16;;Menor Preço;11817464.00;7294584.00;2020-09-28;2020-11-09;http://www.licitacoes-e.com.br - ID.:831331;;167533930;
735;2020;Pregão Eletrônico;Homologado;PULSEIRAS  DE IDENTIFICAÇÃO HOSPITALAR;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-02-11;;Menor Preço;304580.00;121840.00;2020-12-21;2021-02-05;www.licitacoes-e.com.br;;167424422;
736;2020;Pregão Eletrônico;Homologado;MEDICAMENTOS - DEMANDA JUDICIAL 12;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2021-11-22;;Menor Preço;5190214.00;2740091.00;2020-09-10;2020-11-11;www.licitacoes-e.com.br;;167543960;
737;2020;Pregão Eletrônico;Homologado;Contratação de empresa para o fornecimento de: Lote 1- Atualizações e Suporte técnico ao software CA Workload Automation DE e Lote 2- Serviços de Suporte Técnico remoto sob o regime de bolsa de horas.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;129500.30;114574.30;2020-09-21;2020-10-16;www.licitacoes-e.com.br;;166993229;
738;2020;Pregão Eletrônico;Homologado;MEDICAMENTOS - HOSPITAIS 13;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-02-15;;Menor Preço;3993382.50;1281042.00;2020-12-18;2021-02-05;www.licitacoes-e.com.br id 848535;;167291260;
739;2020;Pregão Eletrônico;Homologado;Veículo, do tipo Caminhão Baú;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Não;;;Menor Preço;360000.00;306500.00;2020-09-28;2020-10-23;http://www.licitacoes-e.com.br - ID.: 830108;;166577284;
740;2020;Pregão Eletrônico;Homologado;Aquisição de gêneros alimentícios, para o período de 12 meses, para atender às necessidades do Corpo de Bombeiros da cidade de Capanema-PR;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;99413.15;87866.85;2020-08-19;2020-09-16;www.licitacoes-e.com.br (ID: 827430);;166940184;
741;2020;Pregão Eletrônico;Homologado;Contratação de empresa, em LOTE ÚNICO, para prestação de serviços de auxiliar administrativo, nas dependências da Celepar em Curitiba, pela metodologia de postos de trabalho, conforme critérios e especificações descritas no Edital e Termo de Referência.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;373396.80;305838.72;2020-11-10;2021-01-21;;;166406706;24 Mês(es)
742;2020;Pregão Eletrônico;Homologado;COPOS DESCARTÁVEIS;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2021-12-10;;Menor Preço;1385044.22;1004027.48;2020-10-20;2020-12-02;http://www.licitacoes-e.com.br - ID.:838798;;167695590;
