numprocesso;ano;modalidade;numcontrato;anocontrato;orgao
9;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4507;2024;PMPR-COGER - Corregedoria-Geral da Polícia Militar do Estado do Paraná - SESP
9;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2634;2025;SUBPR-5CRPM - 5° Comando Regional da Polícia Militar - SESP
10;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5862;2023;PMPR-BPRV - Batalhão de Polícia Rodoviária - SESP
10;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3161;2024;PMPR-COGER - Corregedoria-Geral da Polícia Militar do Estado do Paraná - SESP
10;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3809;2024;SUBPR-2CRPM - 2° Comando Regional da Polícia Militar - SESP
10;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3810;2024;SUBPR-2CRPM - 2° Comando Regional da Polícia Militar - SESP
10;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3811;2024;SUBPR-2CRPM - 2° Comando Regional da Polícia Militar - SESP
10;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3812;2024;SUBPR-2CRPM - 2° Comando Regional da Polícia Militar - SESP
10;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3813;2024;SUBPR-2CRPM - 2° Comando Regional da Polícia Militar - SESP
10;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4165;2024;PMPR-DEP - Diretoria de Ensino e Pesquisa - APMG - SESP
10;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1228;2025;PMPR-BPRV - Batalhão de Polícia Rodoviária - SESP
10;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3446;2025;PMPR-COGER - Corregedoria-Geral da Polícia Militar do Estado do Paraná - SESP
10;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3470;2025;PMPR-COGER - Corregedoria-Geral da Polícia Militar do Estado do Paraná - SESP
10;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4554;2025;SUBPR-2CRPM - 2° Comando Regional da Polícia Militar - SESP
11;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4087;2023;PGE - Procuradoria Geral do Estado
12;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4169;2023;UNESPAR - Universidade Estadual do Paraná
12;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4264;2023;UNESPAR - Universidade Estadual do Paraná
12;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4355;2023;UNESPAR - Universidade Estadual do Paraná
12;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4365;2023;UNESPAR - Universidade Estadual do Paraná
12;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4458;2023;UNESPAR - Universidade Estadual do Paraná
12;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4495;2023;UNESPAR - Universidade Estadual do Paraná
12;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4713;2023;UNESPAR - Universidade Estadual do Paraná
12;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5341;2023;UNESPAR - Universidade Estadual do Paraná
12;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5342;2023;UNESPAR - Universidade Estadual do Paraná
12;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5900;2023;UNESPAR - Universidade Estadual do Paraná
12;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7589;2023;UNESPAR - Universidade Estadual do Paraná
14;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6720;2023;ALEP - Assembleia Legislativa do Estado do Paraná
16;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4934;2023;PMPR-CGPM - Comando Geral da Polícia Militar - SESP
19;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2644;2023;UNIOESTE TOLEDO - Universidade Estadual do Oeste do Paraná - Campus Toledo
21;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7738;2024;ALEP - Assembleia Legislativa do Estado do Paraná
21;2023;Pregão Eletrônico (Lei Federal 14.133/2021);9076;2024;ALEP - Assembleia Legislativa do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5216;2023;PGE - Procuradoria Geral do Estado
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5319;2023;PGE - Procuradoria Geral do Estado
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5507;2023;SEDEF - Secretaria de Estado do Desenvolvimento Social e Família
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5549;2023;PMPR-BPMOA - Batalhão de Polícia Militar de Operações Aéreas - SESP
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5858;2023;SESA-FUNSAUDE - Fundo Estadual de Saúde do Paraná - FUNSAUDE
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6154;2023;SEEC - Secretaria de Estado da Cultura (Antigo SECC)
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6203;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6385;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6408;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6409;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6410;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6416;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6497;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6501;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6502;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6503;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6504;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6505;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6506;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6507;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6508;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6509;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6510;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6511;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6512;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6616;2023;SECOM - Secretaria de Estado da Comunicação
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6631;2023;UNESPAR - Universidade Estadual do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6651;2023;PMPR-AJGERAL - Ajudância-Geral do Comando-Geral da PMPR - SESP
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6674;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6679;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6743;2023;DETRAN - Departamento de Trânsito do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6912;2023;PMPR-COGER - Corregedoria-Geral da Polícia Militar do Estado do Paraná - SESP
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7182;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7325;2023;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7732;2023;DETRAN - Departamento de Trânsito do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);632;2024;LOTTOPAR - Loteria do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);651;2024;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1243;2024;IDR - Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1430;2024;SESP - Secretaria de Estado da Segurança Pública
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1528;2024;SESP - Secretaria de Estado da Segurança Pública
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1531;2024;SESP - Secretaria de Estado da Segurança Pública
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1748;2024;SESP - Secretaria de Estado da Segurança Pública
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1783;2024;DEPPEN - Departamento de Polícia Penal - SESP (Antigo DEPEN)
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1785;2024;DEPPEN - Departamento de Polícia Penal - SESP (Antigo DEPEN)
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1786;2024;DEPPEN - Departamento de Polícia Penal - SESP (Antigo DEPEN)
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1787;2024;DEPPEN - Departamento de Polícia Penal - SESP (Antigo DEPEN)
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1989;2024;DETRAN - Departamento de Trânsito do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2252;2024;PMPR-CPE - Comando de Policiamento Especializado - SESP
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2253;2024;PMPR-CPE - Comando de Policiamento Especializado - SESP
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2431;2024;PMPR-DEP - Diretoria de Ensino e Pesquisa - APMG - SESP
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2677;2024;SEPL - Secretaria de Estado do Planejamento
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3155;2024;PMPR-DEP - Diretoria de Ensino e Pesquisa - APMG - SESP
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3372;2024;PMPR-DEP - Diretoria de Ensino e Pesquisa - APMG - SESP
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3567;2024;PMPR-AJGERAL - Ajudância-Geral do Comando-Geral da PMPR - SESP
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3908;2024;PMPR-DEP - Diretoria de Ensino e Pesquisa - APMG - SESP
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4516;2024;UNESPAR - Universidade Estadual do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5189;2024;JUCEPAR - Junta Comercial do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5281;2024;DEPPEN - Departamento de Polícia Penal - SESP (Antigo DEPEN)
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5402;2024;SEDEF - Secretaria de Estado do Desenvolvimento Social e Família
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5403;2024;SEDEF - Secretaria de Estado do Desenvolvimento Social e Família
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5404;2024;SEDEF - Secretaria de Estado do Desenvolvimento Social e Família
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6347;2024;PGE - Procuradoria Geral do Estado
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6804;2024;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6939;2024;SESA-FUNSAUDE - Fundo Estadual de Saúde do Paraná - FUNSAUDE
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7326;2024;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7330;2024;DER - Departamento de Estradas de Rodagem do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7409;2024;SEMIPI - Secretaria de Estado da Mulher, Igualdade Racial e Pessoa Idosa
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);8017;2024;SEPL - Secretaria de Estado do Planejamento
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);8665;2024;AMEP - Agência de Assuntos Metropolitanos do Paraná (Antigo COMEC)
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);8686;2024;AMEP - Agência de Assuntos Metropolitanos do Paraná (Antigo COMEC)
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);9241;2024;LOTTOPAR - Loteria do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);9308;2024;DETRAN - Departamento de Trânsito do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);9313;2024;DETRAN - Departamento de Trânsito do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);9378;2024;IML-SESP - Instituto Médico Legal - SESP
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);940;2025;IDR - Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1447;2025;DETRAN - Departamento de Trânsito do Estado do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1675;2025;SEDEF - Secretaria de Estado do Desenvolvimento Social e Família
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1775;2025;SECOM - Secretaria de Estado da Comunicação
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2271;2025;DEPPEN - Departamento de Polícia Penal - SESP (Antigo DEPEN)
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2272;2025;DEPPEN - Departamento de Polícia Penal - SESP (Antigo DEPEN)
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2709;2025;UNESPAR - Universidade Estadual do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3730;2025;PMPR-CPE - Comando de Policiamento Especializado - SESP
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3931;2025;PMPR-CPE - Comando de Policiamento Especializado - SESP
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4205;2025;ADAPAR - Agência de Defesa Agropecuária do Paraná
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4455;2025;PMPR-COGER - Corregedoria-Geral da Polícia Militar do Estado do Paraná - SESP
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4531;2025;SEEC - Secretaria de Estado da Cultura (Antigo SECC)
23;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2788;2023;UNESPAR - Universidade Estadual do Paraná
23;2023;Pregão Eletrônico (Lei Federal 14.133/2021);533;2024;UNESPAR - Universidade Estadual do Paraná
25;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2292;2024;DER - Departamento de Estradas de Rodagem do Estado do Paraná
27;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1632;2024;DER - Departamento de Estradas de Rodagem do Estado do Paraná
27;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2250;2024;DER - Departamento de Estradas de Rodagem do Estado do Paraná
27;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2295;2024;DER - Departamento de Estradas de Rodagem do Estado do Paraná
27;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4018;2024;AMEP - Agência de Assuntos Metropolitanos do Paraná (Antigo COMEC)
27;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7380;2024;DER - Departamento de Estradas de Rodagem do Estado do Paraná
28;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5330;2024;DER - Departamento de Estradas de Rodagem do Estado do Paraná
28;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7382;2024;DER - Departamento de Estradas de Rodagem do Estado do Paraná
28;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7383;2024;DER - Departamento de Estradas de Rodagem do Estado do Paraná
29;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7386;2024;DER - Departamento de Estradas de Rodagem do Estado do Paraná
29;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7389;2024;DER - Departamento de Estradas de Rodagem do Estado do Paraná
29;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7391;2024;DER - Departamento de Estradas de Rodagem do Estado do Paraná
30;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5332;2024;DER - Departamento de Estradas de Rodagem do Estado do Paraná
31;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4119;2023;SEED - Secretaria de Estado da Educação
32;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3198;2024;PMPR-BPRV - Batalhão de Polícia Rodoviária - SESP
32;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3412;2024;SUBPR-2CRPM - 2° Comando Regional da Polícia Militar - SESP
32;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3413;2024;SUBPR-2CRPM - 2° Comando Regional da Polícia Militar - SESP
32;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4173;2024;PMPR-COGER - Corregedoria-Geral da Polícia Militar do Estado do Paraná - SESP
32;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4652;2024;PMPR-DEP - Diretoria de Ensino e Pesquisa - APMG - SESP
32;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2917;2025;PMPR-COGER - Corregedoria-Geral da Polícia Militar do Estado do Paraná - SESP
32;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3868;2025;PMPR-BPRV - Batalhão de Polícia Rodoviária - SESP
33;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3181;2023;PRESP - Paraná Esporte (Antigo IPCE)
33;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3185;2023;PRESP - Paraná Esporte (Antigo IPCE)
33;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3186;2023;PRESP - Paraná Esporte (Antigo IPCE)
33;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3197;2023;PRESP - Paraná Esporte (Antigo IPCE)
33;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3198;2023;PRESP - Paraná Esporte (Antigo IPCE)
33;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3242;2023;PRESP - Paraná Esporte (Antigo IPCE)
33;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3244;2023;PRESP - Paraná Esporte (Antigo IPCE)
33;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3245;2023;PRESP - Paraná Esporte (Antigo IPCE)
33;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3251;2023;PRESP - Paraná Esporte (Antigo IPCE)
36;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4182;2023;SEED - Secretaria de Estado da Educação
38;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1059;2024;SEMIPI - Secretaria de Estado da Mulher, Igualdade Racial e Pessoa Idosa
38;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2291;2024;DER - Departamento de Estradas de Rodagem do Estado do Paraná
38;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2975;2024;SESA-FUNSAUDE - Fundo Estadual de Saúde do Paraná - FUNSAUDE
