orgao;numprocesso;ano;modalidade;lote;classeitem;numeroitem;item;quantidade;valorunitario
SEEC-Secretaria de Estado da Cultura (Antigo SECC);3;2024;Pregão Eletrônico (Lei Federal 14.133/2021);3;8910;2097;Chá, TIPO: Hortelã, preparo instantâneo, INGREDIENTES: Folhas e ramos de hortelã (mentha piperita), CARACTERÍSTICAS ADICIONAIS: Isento de sujidades e quaisquer materiais estranhos que comprometam a sua qualidade, EMBALAGEM: Caixa com 15 saquinhos, UNID. DE MEDIDA: Unitário;500.00;2.5000
SEEC-Secretaria de Estado da Cultura (Antigo SECC);3;2024;Pregão Eletrônico (Lei Federal 14.133/2021);5;8915;1889;Biscoito, TIPO: Leite, CLASSIFICAÇÃO: Doce, APRESENTAÇÃO: FORMATO: Retangular, INGREDIENTES: Farinha de trigo enriquecida com ferro e ácido fólico (vitamina B9), açúcar, gordura vegetal, açúcar invertido, amido de milho, sal, estabilizante lecitina de soja, fermentos químicos bicarbonatos de amônio e sódio, acidulante e aromatizante, CARACTERÍSTICAS ADICIONAIS: Sem recheio, ausência de biscoitos queimados e quebradiços, isento de sujidades e substâncias estranhas a sua natureza, EMBALAGEM: Pacote plástico com 400g (variação de +/- 10%), UNID. DE MEDIDA: Unitário;302.00;3.3200
SEEC-Secretaria de Estado da Cultura (Antigo SECC);3;2024;Pregão Eletrônico (Lei Federal 14.133/2021);6;8915;1889;Biscoito, TIPO: Leite, CLASSIFICAÇÃO: Doce, APRESENTAÇÃO: FORMATO: Retangular, INGREDIENTES: Farinha de trigo enriquecida com ferro e ácido fólico (vitamina B9), açúcar, gordura vegetal, açúcar invertido, amido de milho, sal, estabilizante lecitina de soja, fermentos químicos bicarbonatos de amônio e sódio, acidulante e aromatizante, CARACTERÍSTICAS ADICIONAIS: Sem recheio, ausência de biscoitos queimados e quebradiços, isento de sujidades e substâncias estranhas a sua natureza, EMBALAGEM: Pacote plástico com 400g (variação de +/- 10%), UNID. DE MEDIDA: Unitário;500.00;3.3200
SEEC-Secretaria de Estado da Cultura (Antigo SECC);3;2024;Pregão Eletrônico (Lei Federal 14.133/2021);6;8915;1889;Biscoito, TIPO: Leite, CLASSIFICAÇÃO: Doce, APRESENTAÇÃO: FORMATO: Retangular, INGREDIENTES: Farinha de trigo enriquecida com ferro e ácido fólico (vitamina B9), açúcar, gordura vegetal, açúcar invertido, amido de milho, sal, estabilizante lecitina de soja, fermentos químicos bicarbonatos de amônio e sódio, acidulante e aromatizante, CARACTERÍSTICAS ADICIONAIS: Sem recheio, ausência de biscoitos queimados e quebradiços, isento de sujidades e substâncias estranhas a sua natureza, EMBALAGEM: Pacote plástico com 400g (variação de +/- 10%), UNID. DE MEDIDA: Unitário;1000.00;3.3200
SEEC-Secretaria de Estado da Cultura (Antigo SECC);3;2024;Pregão Eletrônico (Lei Federal 14.133/2021);7;8915;82779;Biscoito, TIPO: Wafer, CLASSIFICAÇÃO: Doce, SABOR: Diversos, FORMATO: Retangular, CARACTERÍSTICAS ADICIONAIS: Com recheio, ausência de biscoitos queimados ou quebradiços, isento de sujidades e substâncias estranhas a sua natureza, EMBALAGEM: Pacote plástico com 120g (variação de +/- 10%), UNID. DE MEDIDA: Unitário;602.00;1.6600
SEEC-Secretaria de Estado da Cultura (Antigo SECC);3;2024;Pregão Eletrônico (Lei Federal 14.133/2021);8;8915;82779;Biscoito, TIPO: Wafer, CLASSIFICAÇÃO: Doce, SABOR: Diversos, FORMATO: Retangular, CARACTERÍSTICAS ADICIONAIS: Com recheio, ausência de biscoitos queimados ou quebradiços, isento de sujidades e substâncias estranhas a sua natureza, EMBALAGEM: Pacote plástico com 120g (variação de +/- 10%), UNID. DE MEDIDA: Unitário;1000.00;1.6600
SEEC-Secretaria de Estado da Cultura (Antigo SECC);3;2024;Pregão Eletrônico (Lei Federal 14.133/2021);9;8907;1576;Adoçante dietético, ASPECTO: Líquido, COMPOSIÇÃO: Sucralose, CARACTERÍSTICAS ADICIONAIS: Isento de sujidades, substâncias estranhas a sua natureza e não conter glúten, EMBALAGEM: Frasco plástico com bico dosador, tampa e lacre de segurança, PESO LÍQUIDO: 75ml (variação de +/- 10%), UNID. DE MEDIDA: Unitário;50.00;5.7000
SEEC-Secretaria de Estado da Cultura (Antigo SECC);3;2024;Pregão Eletrônico (Lei Federal 14.133/2021);11;8907;4365;Adoçante dietético, ASPECTO: Líquido, COMPOSIÇÃO: À base de edulcorante artificial ciclamato de sódio, EMBALAGEM: Frasco plástico com bico dosador, tampa e lacre de segurança, PESO LÍQUIDO: 200ml, UNID. DE MEDIDA: Unitário;50.00;5.8500
SEEC-Secretaria de Estado da Cultura (Antigo SECC);3;2024;Pregão Eletrônico (Lei Federal 14.133/2021);12;8910;1414;Chá, TIPO: Mate queimado, preparo instantâneo, SABOR: Natural, INGREDIENTES: Folhas e talos tostados de erva mate ilex paraguariensis, CARACTERÍSTICAS ADICIONAIS: Isento de sujidades e substâncias estranhas a sua natureza, EMBALAGEM: Pacote com 500g, UNID. DE MEDIDA: Unitário;400.00;4.4400
SEEC-Secretaria de Estado da Cultura (Antigo SECC);3;2024;Pregão Eletrônico (Lei Federal 14.133/2021);13;8910;1414;Chá, TIPO: Mate queimado, preparo instantâneo, SABOR: Natural, INGREDIENTES: Folhas e talos tostados de erva mate ilex paraguariensis, CARACTERÍSTICAS ADICIONAIS: Isento de sujidades e substâncias estranhas a sua natureza, EMBALAGEM: Pacote com 500g, UNID. DE MEDIDA: Unitário;1000.00;4.4400
SEEC-Secretaria de Estado da Cultura (Antigo SECC);3;2024;Pregão Eletrônico (Lei Federal 14.133/2021);17;8910;12146;Chá, TIPO: Capim cidreira, preparo instantâneo, INGREDIENTES: Folhas de capim cidreira cymbopogan citratus, CARACTERÍSTICAS ADICIONAIS: Isento de sujidades e quaisquer materiais estranhos que comprometam a sua qualidade, EMBALAGEM: Pacote com 50g, UNID. DE MEDIDA: Unitário;300.00;1.5800
SEEC-Secretaria de Estado da Cultura (Antigo SECC);3;2024;Pregão Eletrônico (Lei Federal 14.133/2021);18;8910;12185;Chá, TIPO: Erva doce, preparo instântaneo, INGREDIENTES: Flores de funcho foeniculum vulgare, EMBALAGEM: Pacote com 50g, UNID. DE MEDIDA: Unitário;500.00;2.0800
SEEC-Secretaria de Estado da Cultura (Antigo SECC);15;2024;Pregão Eletrônico (Lei Federal 14.133/2021);23;6203;46676;Lâmpada, Tubular 120cm, LED T8, POTENCIA: 18 A 20W, TENSÃO: 127V - 220V (Bivolt), MEDIDIAS: Comprimento: 1200mm, Diâmetro: 30mm, Bulbo T8, BASE: G13, FLUXO LUMINOSO: Mínimo 1800 Lumens, Temperatura da Cor 6500K, Vida Útil Mínima 25.000 Horas, UNID. DE MEDIDA: Unitário;1200.00;6.5000
SEEC-Secretaria de Estado da Cultura (Antigo SECC);543;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;301;40552;Posto, TIPO: Vigilância Armada, em regime de horas, PERÍODO: Todos os dias do mês, Diurno, CARACTERÍSTICAS ADICIONAIS: Com equipamento, uniforme e Equipamentos de Proteção Individual - EPIs compatíveis, UNID. DE MEDIDA: Unitário;170.00;37.5900
SEEC-Secretaria de Estado da Cultura (Antigo SECC);1187;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;8106;93308;Bobina de lona plástica, COR: Preta, MATERIAL: Polietileno de baixa densidade (PEBD), lisa, sem aspectos de umidade tipo olho de peixe ou escamas, DIMENSÃO: Largura: 4m, Comprimento: 100m, Espessura média: 100 micras (variação de +/- 7,5%), PESO DO TUBETE: 1,5kg a 2,1kg, CARACTERÍSTICAS ADICIONAIS: Dobrada em rolo com no máximo 62cm de altura, com peso mínimo de 40kg (variação de +/- 7,5%), desconsiderando o peso do tubete, EMBALAGEM: Em polietileno de alta densidade (PEAD), preferencialmente transparente, impermeável, em espessura compatível com o peso dos produtos, identificada com a logo da CEDEC em pelo menos duas faces no tamanho mínimo de 50% da dimensão total dos produtos, centralizada, impressa na própria embalagem, e também conter a inscrição VENDA PROIBIDA, com letras de tamanho igual ou superior a 2,5cm de altura na cor azul ou preta, UNID. DE MEDIDA: Unitário;10.00;450.0000
SEED-Secretaria de Estado da Educação;7;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;7102;74619;Conjunto refeitório, TIPO: Uma mesa e dois bancos, MATERIAL: Estrutura em aço carbono e tampo em MDF, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;1000.00;1393.0000
SEED-Secretaria de Estado da Educação;7;2024;Pregão Eletrônico (Lei Federal 14.133/2021);6;7105;53486;Banqueta Alta para Laboratório, MATERIAL: Tubos de aço SAE 1008  1020, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;1000.00;124.0000
SEED-Secretaria de Estado da Educação;15;2024;Pregão Eletrônico (Lei Federal 14.133/2021);2;5901;2511;Filtro de linha, 3 tomadas, Bivolt, TENSÃO DE ALIMENTAÇÃO: 127/220v, POTÊNCIA MÁXIMA: 1270w (em 127v) 2200w (em 220v), PADRÃO: Tripolar (2 polos e terra), CABO: Comprimento entre 1,30M e 1,50m, COR: Cinza e/ou grafite, CARACTERÍSTICAS ADICIONAIS: Botão liga/desliga, led sinalizador de funcionamento, porta fusível com unidade reserva, UNID. DE MEDIDA: Unitário;2000.00;15.4500
SEED-Secretaria de Estado da Educação;15;2024;Pregão Eletrônico (Lei Federal 14.133/2021);18;6203;62400;Lâmpada, TIPO: LED tubular, TENSÃO: Bivolt, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;8000.00;5.1000
SEED-Secretaria de Estado da Educação;15;2024;Pregão Eletrônico (Lei Federal 14.133/2021);24;6203;46676;Lâmpada, Tubular 120cm, LED T8, POTENCIA: 18 A 20W, TENSÃO: 127V - 220V (Bivolt), MEDIDIAS: Comprimento: 1200mm, Diâmetro: 30mm, Bulbo T8, BASE: G13, FLUXO LUMINOSO: Mínimo 1800 Lumens, Temperatura da Cor 6500K, Vida Útil Mínima 25.000 Horas, UNID. DE MEDIDA: Unitário;10000.00;6.5000
SEED-Secretaria de Estado da Educação;15;2024;Pregão Eletrônico (Lei Federal 14.133/2021);26;6203;64175;Lâmpada, TIPO: Compacta LED, POTÊNCIA: 12W, TENSÃO: 127V, UNID. DE MEDIDA: Unitário;1000.00;3.0600
SEED-Secretaria de Estado da Educação;15;2024;Pregão Eletrônico (Lei Federal 14.133/2021);30;6203;64177;Lâmpada, TIPO: Compacta LED, POTÊNCIA: 20W, TENSÃO: 127V, UNID. DE MEDIDA: Unitário;1500.00;5.6600
SEED-Secretaria de Estado da Educação;15;2024;Pregão Eletrônico (Lei Federal 14.133/2021);34;6203;57161;Refletor LED, Material: Alumínio, Potência Máxima: 100W, Tensão de Alimentação: Bivolt, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;20.00;26.0200
SEED-Secretaria de Estado da Educação;15;2024;Pregão Eletrônico (Lei Federal 14.133/2021);36;6203;57438;Refletor LED, Material: Alumínio, Potência Máxima: 200W, Tensão de Alimentação: Bivolt, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;15.00;34.4900
SEED-Secretaria de Estado da Educação;15;2024;Pregão Eletrônico (Lei Federal 14.133/2021);38;6203;57163;Refletor LED, Material: Alumínio, Potência Máxima: 50W, Tensão de Alimentação: Bivolt, Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;20.00;18.3100
SEED-Secretaria de Estado da Educação;112;2024;Pregão Eletrônico (Lei Federal 14.133/2021);24;7907;21;Água sanitária, USO: Assepsia de ambientes e roupas, ASPECTO: Líquido, COMPOSIÇÃO: À base de hipoclorito de sódio ou cálcio, TEOR CLORO ATIVO: Entre 2,0% a 2,5% p/p (porcentagem em massa), COR: Amarela esverdeada e bastante fraca, CARACTERÍSTICAS ADICIONAIS: Isenta de corantes, detergentes e aromatizantes, EMBALAGEM: Frasco plástico com 1 litro, com tampa e lacre de segurança, UNID. DE MEDIDA: Unitário;7920.00;2.1400
SEED-Secretaria de Estado da Educação;112;2024;Pregão Eletrônico (Lei Federal 14.133/2021);26;7907;1565;Água sanitária, USO: Assepsia de ambientes e roupas, ASPECTO: Líquido, COMPOSIÇÃO: À base de hipoclorito de sódio ou cálcio, TEOR CLORO ATIVO: Entre 2,0% a 2,5% p/p, COR: Amarela esverdeada e bastante fraca, CARACTERÍSTICAS ADICIONAIS: Isenta de corantes, detergentes e aromatizantes, EMBALAGEM: Galão plástico com 5 litros, com tampa e lacre de segurança, UNID. DE MEDIDA: Unitário;900.00;6.0000
SEED-Secretaria de Estado da Educação;112;2024;Pregão Eletrônico (Lei Federal 14.133/2021);28;7907;85056;Desodorizador de ambiente, APLICAÇÃO: Eliminação de odores, COMPOSIÇÃO: Álcool etílico, perfume, água, nitrato de sódio e sem CFC, AROMA: Diversos, EMBALAGEM: Frasco com 400ml (variação de +/- 10%), UNID. DE MEDIDA: Unitário;2400.00;6.5900
SEED-Secretaria de Estado da Educação;113;2024;Pregão Eletrônico (Lei Federal 14.133/2021);4;7901;85057;Impermeabilizante, USO: Para piso, COMPOSIÇÃO: Surfactante, agentes plastificantes, resina acrílica, preservante, antiespumante, conservante e fragrância, incolor e teor de sólidos não voláteis de no mínimo 19%, EMBALAGEM: Galão com 5 litros, UNID. DE MEDIDA: Unitário;180.00;59.9900
SEED-Secretaria de Estado da Educação;113;2024;Pregão Eletrônico (Lei Federal 14.133/2021);10;7904;149;Sabão em barra, TIPO: Coco, COMPOSIÇÃO: À base de óleo de coco, QUALIDADE: Biodegradável, EMBALAGEM: Pacote / caixa, PESO LÍQUIDO: 200g, UNID. DE MEDIDA: Unitário;4800.00;1.9100
SEED-Secretaria de Estado da Educação;113;2024;Pregão Eletrônico (Lei Federal 14.133/2021);12;7904;150;Sabão em pó, APRESENTAÇÃO: Biodegradável, COMPOSIÇÃO: À base de alquil benzeno sulfonato de sódio, tensoativo aniônico, coadjuvantes, tamponantes, corante, sinergista, branqueador óptico, fragrância, carga e água, EMBALAGEM: Caixa de papelão / pacote plástico, original do fabricante, PESO LÍQUIDO: 1kg, UNID. DE MEDIDA: Unitário;2800.00;3.4100
SEED-Secretaria de Estado da Educação;113;2024;Pregão Eletrônico (Lei Federal 14.133/2021);14;7904;152;Sabão em pó, APRESENTAÇÃO: Biodegradável, COMPOSIÇÃO: À base de alquil benzeno sulfonato de sódio, tensoativo aniônico, coadjuvantes, tamponantes, corante, sinergista, branqueador óptico, fragrância, carga e água, EMBALAGEM: Pacote / saco plástico original do fabricante, PESO LÍQUIDO: 5kg, UNID. DE MEDIDA: Unitário;1600.00;15.1200
SEED-Secretaria de Estado da Educação;113;2024;Pregão Eletrônico (Lei Federal 14.133/2021);16;7907;141;Lustra móveis, COMPOSIÇÃO: À base de ceras naturais e silicone, AROMA: Lavanda ou floral, EMBALAGEM: Frasco com no mínimo 200ml, TAMPA: Flip top, UNID. DE MEDIDA: Unitário;4800.00;2.4700
SEED-Secretaria de Estado da Educação;113;2024;Pregão Eletrônico (Lei Federal 14.133/2021);20;7907;1595;Querosene, ASPECTO: Líquido, USO: Limpeza em geral, COMPOSIÇÃO: Hidrocarbonetos leves destilados, EMBALAGEM: Frasco plástico com 1 litro (variação de +/- 10%), UNID. DE MEDIDA: Unitário;1800.00;14.1000
SEED-Secretaria de Estado da Educação;113;2024;Pregão Eletrônico (Lei Federal 14.133/2021);24;7907;11292;Silicone em gel, USO: Proteger, conservar e dar brilho aos materiais, destacando e renovando a cor de borracha, plástico, vinil, madeiras e outras superfícies, EMBALAGEM: Frasco plástico com 200g (variação +/- 10%), UNID. DE MEDIDA: Unitário;1800.00;6.8300
SEED-Secretaria de Estado da Educação;113;2024;Pregão Eletrônico (Lei Federal 14.133/2021);26;7907;48609;Limpa vidros, USO: Domiciliar, COMPOSIÇÃO: Butilglicol, tripolifosfato de sódio, hidróxido de amônia, lauril éter sulfato de sódio, corante e água, INGREDIENTE ATIVO: Etanol, EMBALAGEM: Frasco com 500ml, com tampa flip top, UNID. DE MEDIDA: Unitário;4200.00;1.9900
SEED-Secretaria de Estado da Educação;197;2024;Pregão Eletrônico (Lei Federal 14.133/2021);18;8910;1242;Açúcar, TIPO: Refinado, APRESENTAÇÃO: De primeira, COMPOSIÇÃO: Sacarose de cana de açúcar, TEOR SACAROSE: Mínimo 99,0% p/p, COR: Branco, AROMA: Próprio, SABOR: Doce, CARACTERÍSTICAS ADICIONAIS: Isento de sujidades, substâncias estranhas a sua natureza e não conter glúten, EMBALAGEM: Saco plástico de 5kg, UNID. DE MEDIDA: Unitário;3600.00;17.9800
SEED-Secretaria de Estado da Educação;447;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;127;95522;Prestação de Serviços de Transporte, TIPO: Intermunicipal, Ônibus Executivo, CARACTERÍSTICAS GERAIS: Com capacidade mínima de 44 lugares, poltronas reclináveis, sanitário a bordo, cinto de segurança em todas as poltronas e ar condicionado, por diária, UNID. DE MEDIDA: Unitário;40.00;1277.3500
SEED-Secretaria de Estado da Educação;447;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;127;95520;Prestação de Serviços de Transporte, TIPO: Intermunicipal, Ônibus Executivo, CARACTERÍSTICAS GERAIS: Com capacidade mínima de 44 lugares, poltronas reclináveis, sanitário a bordo, cinto de segurança em todas as poltronas e ar condicionado, UNID. DE MEDIDA: Quilômetro;6000.00;12.3800
SEED-Secretaria de Estado da Educação;447;2024;Pregão Eletrônico (Lei Federal 14.133/2021);2;127;95522;Prestação de Serviços de Transporte, TIPO: Intermunicipal, Ônibus Executivo, CARACTERÍSTICAS GERAIS: Com capacidade mínima de 44 lugares, poltronas reclináveis, sanitário a bordo, cinto de segurança em todas as poltronas e ar condicionado, por diária, UNID. DE MEDIDA: Unitário;50.00;739.0000
