orgao;numprocesso;ano;modalidade;lote;classeitem;numeroitem;item;quantidade;valorunitario
SEIL-Secretaria de Estado da Infraestrutura e Logística;1025;2023;Pregão Eletrônico (Lei Federal 14.133/2021);46;8504;13859;Guardanapo de papel, TIPO: Folha simples, COMPOSIÇÃO: Papel de fibra 100% celulósica virgem, DIMENSÃO: Largura: 33cm, Comprimento: 33cm (variação de +/- 10%), COR: Branco, EMBALAGEM: Pacote plástico com 50 unidades, UNID. DE MEDIDA: Unitário;900.00;2.1400
SEIL-Secretaria de Estado da Infraestrutura e Logística;1073;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3;2501;62268;Plotagem de Veículo Padrão Simples conforme Manual de Uso de Marca do Governo do Estado constante no Termo de Referência, UNID. DE MEDIDA: Unitário;1.00;2500.0000
SEIL-Secretaria de Estado da Infraestrutura e Logística;1073;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3;2301;90819;Veículo, TIPO: Sedan, 100% elétrico, POTÊNCIA MÍNIMA: 170cv, AUTONOMIA MÍNIMA: 240km, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;1.00;228900.0000
SEIL-Secretaria de Estado da Infraestrutura e Logística;1073;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4;6104;87102;Estação de carregamento, TIPO: Totem, USO: Para veículo elétrico, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;1.00;26700.0000
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);38;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;7201;193;Pano, TIPO: Copa / cozinha, MATERIAL: 100% algodão, alvejado, com bainha nos quatro lados, sem estampa, DIMENSÃO: 40cm x 70cm (variação +/- 10%), GRAMATURA MÍNIMA: 160g/m², COR: Branco, UNID. DE MEDIDA: Unitário;1500.00;2.7400
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);38;2023;Pregão Eletrônico (Lei Federal 14.133/2021);10;7201;4676;Fronha, TIPO: Avulsa, adulto, COR: Clara, MODELO: Lisa, sem estampa, COMPOSIÇÃO: Em tecido 100% algodão (mínimo 130 fios), DIMENSÃO APROXIMADA: 50cm x 70cm, ACABAMENTO: Com abertura tipo envelope e antialérgica, UNID. DE MEDIDA: Unitário;1500.00;7.6300
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);38;2023;Pregão Eletrônico (Lei Federal 14.133/2021);11;7201;4681;Travesseiro, TIPO: Adulto, COMPOSIÇÃO: Enchimento em fibra acrílica 100% poliéster e capa em tecido 50% algodão e 50% poliéster, DIMENSÃO: Para fronha 50cm x 70cm, CARACTERÍSTICAS ADICIONAIS: Com tratamento antiácaros, fungos e bactérias, EMBALAGEM: Individual, acondicionado em embalagem plástica, UNID. DE MEDIDA: Unitário;330.00;12.0600
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);38;2023;Pregão Eletrônico (Lei Federal 14.133/2021);11;7201;4681;Travesseiro, TIPO: Adulto, COMPOSIÇÃO: Enchimento em fibra acrílica 100% poliéster e capa em tecido 50% algodão e 50% poliéster, DIMENSÃO: Para fronha 50cm x 70cm, CARACTERÍSTICAS ADICIONAIS: Com tratamento antiácaros, fungos e bactérias, EMBALAGEM: Individual, acondicionado em embalagem plástica, UNID. DE MEDIDA: Unitário;500.00;12.0600
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);38;2023;Pregão Eletrônico (Lei Federal 14.133/2021);14;7201;8455;Cobertor de solteiro, COR: Diversas, MODELO: Liso, sem estampa, COMPOSIÇÃO: 100% poliéster, viscose, acrílico ou em proporções aproximadamente iguais dessas fibras, DIMENSÃO APROXIMADA: 200cm x 150cm, GRAMATURA MÍNIMA: 400g/m², ACABAMENTO: Com barra em nylon, CARACTERÍSTICAS ADICIONAIS: Antialérgico, solidez a lavagem, UNID. DE MEDIDA: Unitário;2500.00;39.7500
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);38;2023;Pregão Eletrônico (Lei Federal 14.133/2021);16;7201;8460;Colchão, TIPO: Solteiro, COMPOSIÇÃO: Placa de espuma 100% poliuretano, DENSIDADE: D28, DIMENSÃO APROXIMADA: 78cm x 188cm x 14cm, ESPUMA: Antichama e antimofo, REVESTIMENTO: Tecido liso em poliéster, ACABAMENTO: Com proteção dupla, antiácaro e antialérgica, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;250.00;165.6900
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);38;2023;Pregão Eletrônico (Lei Federal 14.133/2021);16;7201;8460;Colchão, TIPO: Solteiro, COMPOSIÇÃO: Placa de espuma 100% poliuretano, DENSIDADE: D28, DIMENSÃO APROXIMADA: 78cm x 188cm x 14cm, ESPUMA: Antichama e antimofo, REVESTIMENTO: Tecido liso em poliéster, ACABAMENTO: Com proteção dupla, antiácaro e antialérgica, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;1000.00;165.6900
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);38;2023;Pregão Eletrônico (Lei Federal 14.133/2021);18;7201;8468;Colchonete, COMPOSIÇÃO: Composto por tecido liso de poliéster, espuma antichama e antimofo, DENSIDADE MÍNIMA: D28, DIMENSÃO APROXIMADA: 1,80m x 0,60m x 0,04m, REVESTIMENTO: Externo resistente, ACABAMENTO: Deve possuir proteção antiácaro e antialérgica, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com o Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;300.00;50.7900
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);38;2023;Pregão Eletrônico (Lei Federal 14.133/2021);20;7201;8806;Lençol de solteiro, MODELO: Liso, sem estampa, COMPOSIÇÃO: 100% algodão (mínimo 150 fios), ACABAMENTO: Com elástico, COR: Clara, DIMENSÃO APROXIMADA: 140cm x 220cm, CARACTERÍSTICAS ADICIONAIS: Pré-lavado, UNID. DE MEDIDA: Unitário;2000.00;24.1200
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);53;2023;Pregão Eletrônico;1;7907;21;Água sanitária, USO: Assepsia de ambientes e roupas, ASPECTO: Líquido, COMPOSIÇÃO: À base de hipoclorito de sódio ou cálcio, TEOR CLORO ATIVO: Entre 2,0% a 2,5% p/p (porcentagem em massa), COR: Amarela esverdeada e bastante fraca, CARACTERÍSTICAS ADICIONAIS: Isenta de corantes, detergentes e aromatizantes, EMBALAGEM: Frasco plástico com 1 litro, com tampa e lacre de segurança, UNID. DE MEDIDA: Unitário;1500.00;2.2800
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);53;2023;Pregão Eletrônico;3;7907;1565;Água sanitária, USO: Assepsia de ambientes e roupas, ASPECTO: Líquido, COMPOSIÇÃO: À base de hipoclorito de sódio ou cálcio, TEOR CLORO ATIVO: Entre 2,0% a 2,5% p/p, COR: Amarela esverdeada e bastante fraca, CARACTERÍSTICAS ADICIONAIS: Isenta de corantes, detergentes e aromatizantes, EMBALAGEM: Galão plástico com 5 litros, com tampa e lacre de segurança, UNID. DE MEDIDA: Unitário;5000.00;7.1400
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);53;2023;Pregão Eletrônico;5;7906;1567;Alvejante, TIPO: Sem cloro, USO: Lavagem de roupas coloridas, QUALIDADE: Biodegradável, ASPECTO: Líquido, COMPOSIÇÃO: À base de peróxido de hidrogênio e com total isenção de cloro, EMBALAGEM: Frasco plástico opaco, PESO LÍQUIDO: 1 litro, UNID. DE MEDIDA: Unitário;100.00;5.4000
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);53;2023;Pregão Eletrônico;6;7906;1569;Amaciante de roupas, ASPECTO: Líquido viscoso, USO: Lavagem de roupas, COMPOSIÇÃO: À base de cloreto de dialquil dimetil amônio, coadjuvantes, perfume e demais substâncias permitidas, QUALIDADE: Biodegradável, AROMA: Com essência, EMBALAGEM: Frasco plástico e opaco, PESO LÍQUIDO: 2 litros, UNID. DE MEDIDA: Unitário;50.00;5.3000
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);53;2023;Pregão Eletrônico;6;7906;1569;Amaciante de roupas, ASPECTO: Líquido viscoso, USO: Lavagem de roupas, COMPOSIÇÃO: À base de cloreto de dialquil dimetil amônio, coadjuvantes, perfume e demais substâncias permitidas, QUALIDADE: Biodegradável, AROMA: Com essência, EMBALAGEM: Frasco plástico e opaco, PESO LÍQUIDO: 2 litros, UNID. DE MEDIDA: Unitário;1983.00;5.3000
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);53;2023;Pregão Eletrônico;7;7906;1570;Amaciante de roupas, USO: Lavagem de roupas, ASPECTO: Líquido viscoso, COMPOSIÇÃO: À base de cloreto de dialquil dimetil amônio, coadjuvantes, e demais substâncias permitidas, QUALIDADE: Biodegradável, AROMA: Com essência, EMBALAGEM: Bombona, PESO LÍQUIDO: 20 litros, UNID. DE MEDIDA: Unitário;30.00;64.9900
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);53;2023;Pregão Eletrônico;8;7906;1570;Amaciante de roupas, USO: Lavagem de roupas, ASPECTO: Líquido viscoso, COMPOSIÇÃO: À base de cloreto de dialquil dimetil amônio, coadjuvantes, e demais substâncias permitidas, QUALIDADE: Biodegradável, AROMA: Com essência, EMBALAGEM: Bombona, PESO LÍQUIDO: 20 litros, UNID. DE MEDIDA: Unitário;50.00;65.0000
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);53;2023;Pregão Eletrônico;13;7901;1585;Cera, USO: Todos os tipos de pisos, ASPECTO: Líquido, COR: Incolor, COMPOSIÇÃO: Parafina, carnaúba, emulsificante, alcalinizante, plastificante, preservante, coadjuvante, formol, perfume, água e demais substâncias permitidas, CARACTERÍSTICAS ADICIONAIS: Isento de vazamento, EMBALAGEM: Frasco plástico com tampa flip top, PESO LÍQUIDO: 750ml, UNID. DE MEDIDA: Unitário;500.00;5.8400
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);53;2023;Pregão Eletrônico;17;7902;85055;Desinfetante, AÇÃO: Germicida, bactericida, USO: Geral, QUALIDADE: Biodegradável, PRINCÍPIO ATIVO: Cloreto de alquil-dimetil benzil amônio 50%, MEDIDA DE PH: Entre 8,5 - 9,5, SOLUBILIDADE: Em água, AROMA: Diversos, EMBALAGEM: Frasco plástico com 5 litros, com tampa e lacre de segurança, UNID. DE MEDIDA: Unitário;250.00;7.7300
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);53;2023;Pregão Eletrônico;18;7902;85055;Desinfetante, AÇÃO: Germicida, bactericida, USO: Geral, QUALIDADE: Biodegradável, PRINCÍPIO ATIVO: Cloreto de alquil-dimetil benzil amônio 50%, MEDIDA DE PH: Entre 8,5 - 9,5, SOLUBILIDADE: Em água, AROMA: Diversos, EMBALAGEM: Frasco plástico com 5 litros, com tampa e lacre de segurança, UNID. DE MEDIDA: Unitário;750.00;7.7300
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);53;2023;Pregão Eletrônico;21;7902;210;Detergente líquido, TIPO: Desincrustante e desengordurante, USO: Remoção de gordura, com amoníaco, QUALIDADE: Biodegradável, PRINCÍPIO ATIVO: Linear alquil benzeno sulfônico linear, COMPOSIÇÃO: Hidróxido de amônio, espessante, emulsionante, sequestrante, conservante, água e demais substâncias permitidas, AROMA: Neutro, SOLUBILIDADE: Total em água, MEDIDA PH: pH (sol.1%): entre 8,5 - 11,0, EMBALAGEM: Galão plástico com 5 litros, com tampa e lacre de segurança, UNID. DE MEDIDA: Unitário;500.00;16.4000
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);53;2023;Pregão Eletrônico;22;7902;210;Detergente líquido, TIPO: Desincrustante e desengordurante, USO: Remoção de gordura, com amoníaco, QUALIDADE: Biodegradável, PRINCÍPIO ATIVO: Linear alquil benzeno sulfônico linear, COMPOSIÇÃO: Hidróxido de amônio, espessante, emulsionante, sequestrante, conservante, água e demais substâncias permitidas, AROMA: Neutro, SOLUBILIDADE: Total em água, MEDIDA PH: pH (sol.1%): entre 8,5 - 11,0, EMBALAGEM: Galão plástico com 5 litros, com tampa e lacre de segurança, UNID. DE MEDIDA: Unitário;1000.00;16.4000
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);53;2023;Pregão Eletrônico;23;7902;22;Detergente líquido, USO: Lava louças, remoção de gordura de louças, talheres, panelas e outros utensílios domésticos, QUALIDADE: Biodegradável, PRINCÍPIO ATIVO: Linear alquilbenzeno sulfonato de sódio, COMPOSIÇÃO: Tensoativo aniônico, glicerina, coadjuvante, conservante, sequestrante, espessante, corante, fragrância e veículo, AROMA: Maçã ou coco, MEDIDA DE PH: Entre 7,0 - 8,0, EMBALAGEM: Frasco plástico com 500ml, UNID. DE MEDIDA: Unitário;500.00;1.5600
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);53;2023;Pregão Eletrônico;24;7902;22;Detergente líquido, USO: Lava louças, remoção de gordura de louças, talheres, panelas e outros utensílios domésticos, QUALIDADE: Biodegradável, PRINCÍPIO ATIVO: Linear alquilbenzeno sulfonato de sódio, COMPOSIÇÃO: Tensoativo aniônico, glicerina, coadjuvante, conservante, sequestrante, espessante, corante, fragrância e veículo, AROMA: Maçã ou coco, MEDIDA DE PH: Entre 7,0 - 8,0, EMBALAGEM: Frasco plástico com 500ml, UNID. DE MEDIDA: Unitário;1000.00;1.5600
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);53;2023;Pregão Eletrônico;25;7902;1586;Detergente líquido, USO: Remoção de gordura de louças, talheres, panelas e outros utensílios domésticos, QUALIDADE: Biodegradável, PRINCÍPIO ATIVO: Linear alquilbenzeno sulfonato de sódio, COMPOSIÇÃO: Tensoativo aniônico, glicerina, coadjuvante, conservante, sequestrante, espessante, fragrância e veículos, AROMA: Neutro, SOLUBILIDADE: Em água, MEDIDA DE PH: Entre 7,0 - 7,5, EMBALAGEM: Frasco plástico com 500ml, UNID. DE MEDIDA: Unitário;3000.00;1.7400
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);53;2023;Pregão Eletrônico;26;7902;1586;Detergente líquido, USO: Remoção de gordura de louças, talheres, panelas e outros utensílios domésticos, QUALIDADE: Biodegradável, PRINCÍPIO ATIVO: Linear alquilbenzeno sulfonato de sódio, COMPOSIÇÃO: Tensoativo aniônico, glicerina, coadjuvante, conservante, sequestrante, espessante, fragrância e veículos, AROMA: Neutro, SOLUBILIDADE: Em água, MEDIDA DE PH: Entre 7,0 - 7,5, EMBALAGEM: Frasco plástico com 500ml, UNID. DE MEDIDA: Unitário;1000.00;1.7600
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);53;2023;Pregão Eletrônico;27;7902;36139;Detergente líquido, TIPO: Alcalino, USO: Para limpeza pesada, todos os tipos de sujidades como óleos, graxas e gordura, COMPOSIÇÃO: Tensoativos aniônicos, aditivos específicos, agentes alcalinizantes, preservante, corante e água, PRINCÍPIO ATIVO: Hidróxido de sódio 50%, pH (1,0%) = 11,50 à 12,50, SOLUBILIDADE: Em água 100%, DENSIDADE: 1,000 a 1,100 g/cm³, EMBALAGEM: Frasco plástico com 5 litros, com tampa e lacre de segurança, UNID. DE MEDIDA: Unitário;100.00;16.9400
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);53;2023;Pregão Eletrônico;28;7902;36139;Detergente líquido, TIPO: Alcalino, USO: Para limpeza pesada, todos os tipos de sujidades como óleos, graxas e gordura, COMPOSIÇÃO: Tensoativos aniônicos, aditivos específicos, agentes alcalinizantes, preservante, corante e água, PRINCÍPIO ATIVO: Hidróxido de sódio 50%, pH (1,0%) = 11,50 à 12,50, SOLUBILIDADE: Em água 100%, DENSIDADE: 1,000 a 1,100 g/cm³, EMBALAGEM: Frasco plástico com 5 litros, com tampa e lacre de segurança, UNID. DE MEDIDA: Unitário;100.00;16.9400
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);53;2023;Pregão Eletrônico;29;7902;35997;Detergente líquido, TIPO: Concentrado, desengordurante, USO: Cozinha Industrial, para remoção de óleos, graxas e gorduras não carbonizadas de superfícies em geral e utensílios de cozinha, COMPOSIÇÃO: Tensoativo não iônico, solvente, corantes, conservantes e água, MEDIDA DE PH: Entre 6,0 à 7,0, EMBALAGEM: Galão plástico de 5 litros, UNID. DE MEDIDA: Unitário;200.00;11.4900
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);74;2023;Pregão Eletrônico;1;103;63434;Hospedagem, diária, apartamento duplo, Com café da manhã e uma garrafa de água mineral de 500ml, CARACTERÍSTICA ADICIONAL: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;750.00;128.6000
SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);74;2023;Pregão Eletrônico;1;103;52721;"Hospedagem quarto single: contendo as seguintes características e estrutura mínima: apartamentos singles equipados com ar condicionado, frigobar, telefone, banheiro exclusivo com chuveiro com água quente e fria, sanitário, lavatório com bancada e espelho; armário, conexão à Internet e acesso gratuito a rede sem fio (Wi-Fi); café da manhã incluso no valor da diária, refeições oferecidas no restaurante principal, nas dependências do próprio hotel, todos os dias do evento; atendimento e hospedagem para pessoas com deficiência, atendendo às normas de acessibilidade (rampa, elevadores, barra de apoio, sanitários adaptados etc.); acomodações em boas condições de higiene e limpeza, pintura em bom estado de conservação, sem sinais de mofo, umidade, rachaduras Unidade de referência para cotação: Diária, UNID. DE MEDIDA: Unitário";100.00;174.3400
