numprocesso;ano;modalidade;situacao;objeto;orgao;criteriojulgamento;valor_estimado;valor_ou_desconto_homologado;dataabertura;datahomologacao;arquivo;objeto_normalizado;diferenca_valor;variacao_percentual;proporcao_homologado_estimado;flag_homologado_acima_estimado;flag_houve_desconto;lead_time_dias;criterio_menor_preco;flag_situacao_certame;flag_informatica
1188;2023;Pregão Eletrônico;Homologado;Contratação através de Sistema de Registro de Preços, de empresa especializada em serviços de locação de caminhões guindastes, munck s, plataformas, pranchas e empilhadeiras, conforme tabela item 4.1 do termo de referência, por diária ou hora trabalhada, com operador e ajudante, conforme demanda, através de Sistema de Registro de Preços, por um período de 12 doze meses, para atender as diversas áreas da APPA., conforme demanda, por um período de 12 doze meses, de acordo com as justificativas, quantidades estimadas e especificações técnicas descritas no Termo de Referência, edital e demais anexos.;APPA-Administração dos Portos de Paranaguá e Antonina;Menor Preço;178772014.0;165662508.0;2023-10-25;2023-11-23;TB_LICITACOES-2023.csv;contratação através de sistema de registro de preços, de empresa especializada em serviços de locação de caminhões guindastes, munck s, plataformas, pranchas e empilhadeiras, conforme tabela item 4.1 do termo de referência, por diária ou hora trabalhada, com operador e ajudante, conforme demanda, através de sistema de registro de preços, por um período de 12 doze meses, para atender as diversas áreas da appa., conforme demanda, por um período de 12 doze meses, de acordo com as justificativas, quantidades estimadas e especificações técnicas descritas no termo de referência, edital e demais anexos.;13109506.0;7.33308626259589;0.9266691373740411;False;True;29.0;True;False;True
1190;2023;Pregão Eletrônico;Homologado;Contratação de empresa especializada para serviços de limpeza, desinfecção e higienização dos reservatórios de água da Administração dos Portos de Paranaguá e Antonina  APPA, pelo período de 24 vinte e quatro meses, possibilitando prorrogação do contrato desde que atendidos os dispositivos pertinentes da Lei Federal 13.303 2016 e haja concordância de ambas as partes, conforme justificativas, normas e demais especificações  estabelecidas no Termo de referência, Edital e anexos.;APPA-Administração dos Portos de Paranaguá e Antonina;Menor Preço;15324000.0;8499999.0;2023-10-30;2024-02-14;TB_LICITACOES-2023.csv;contratação de empresa especializada para serviços de limpeza, desinfecção e higienização dos reservatórios de água da administração dos portos de paranaguá e antonina appa, pelo período de 24 vinte e quatro meses, possibilitando prorrogação do contrato desde que atendidos os dispositivos pertinentes da lei federal 13.303 2016 e haja concordância de ambas as partes, conforme justificativas, normas e demais especificações estabelecidas no termo de referência, edital e anexos.;6824001.0;44.53146045418951;0.5546853954581049;False;True;107.0;True;False;True
1247;2023;Pregão Eletrônico;Fase Certame;Contratação de empresa especializada na prestação de serviço contínuo de manutenção corretiva e preventiva nos sistemas de climatização e aparelhos condicionadores de ar, com reposição de peças, acessórios, gás e outros componentes, para os equipamentos de ar-condicionado dos dois Edifícios do Tribunal de Contas do Estado do Paraná, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.;TCEPR-Tribunal do Contas do Estado do Paraná;Menor Preço;169673560.0;;2023-10-31;;TB_LICITACOES-2023.csv;contratação de empresa especializada na prestação de serviço contínuo de manutenção corretiva e preventiva nos sistemas de climatização e aparelhos condicionadores de ar, com reposição de peças, acessórios, gás e outros componentes, para os equipamentos de ar-condicionado dos dois edifícios do tribunal de contas do estado do paraná, conforme condições, quantidades e exigências estabelecidas no edital e seus anexos.;0.0;0.0;0.0;False;True;0.0;True;True;True
1250;2023;Pregão Eletrônico;Homologado;Contratação de Suporte Técnico Especializado no software Zabbix, horas de Consultoria Especializada em soluções baseadas no software Zabbix e Repasse de conhecimentos em Zabbix.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Menor Preço;51265700.0;51260000.0;2024-01-09;2024-02-23;TB_LICITACOES-2023.csv;contratação de suporte técnico especializado no software zabbix, horas de consultoria especializada em soluções baseadas no software zabbix e repasse de conhecimentos em zabbix.;5700.0;0.011118545148120478;0.9998888145485187;False;True;45.0;True;False;True
1283;2023;Pregão Eletrônico;Homologado;Contratação de pessoa jurídica para o fornecimento de 33 licenças do software Miro por um período de 36 meses, nos termos do edital e anexos.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Menor Preço;14850000.0;10147500.0;2023-12-12;2024-01-24;TB_LICITACOES-2023.csv;contratação de pessoa jurídica para o fornecimento de 33 licenças do software miro por um período de 36 meses, nos termos do edital e anexos.;4702500.0;31.666666666666664;0.6833333333333333;False;True;43.0;True;False;True
1310;2023;Pregão Eletrônico;Homologado;"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE
SERVIÇOS COM FORNECIMENTO DE MATERIAIS, SINALIZAÇÃO, EXTINTORES
E LUMINÁRIAS, VISANDO À ADEQUAÇÃO DOS SISTEMAS DE PREVENÇÃO
CONTRA INCÊNDIO, CONFORME O PROJETO TÉCNICO DE PREVENÇÃO A
INCÊNDIO E A DESASTRES PTPID APROVADO";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Menor Preço;3379557.0;2584200.0;2023-11-17;2023-11-29;TB_LICITACOES-2023.csv;contratação de empresa especializada para prestação de serviços com fornecimento de materiais, sinalização, extintores e luminárias, visando à adequação dos sistemas de prevenção contra incêndio, conforme o projeto técnico de prevenção a incêndio e a desastres ptpid aprovado;795357.0;23.534356721901716;0.7646564327809828;False;True;12.0;True;False;True
1317;2023;Pregão Eletrônico;Homologado;"Prestação de Serviços Contínuos de
Nutrição e Alimentação Hospitalar, visando o fornecimento e a distribuição de dietas livres, dietas
especiais, suplementos artesanais, destinados a pacientes internados e em atendimento
ambulatorial, acompanhantes servidores e plantonista";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Menor Preço;98509896.0;84000000.0;2023-11-14;2023-12-07;TB_LICITACOES-2023.csv;prestação de serviços contínuos de nutrição e alimentação hospitalar, visando o fornecimento e a distribuição de dietas livres, dietas especiais, suplementos artesanais, destinados a pacientes internados e em atendimento ambulatorial, acompanhantes servidores e plantonista;14509896.0;14.729379066647274;0.8527062093335273;False;True;23.0;True;False;True
1321;2023;Pregão Eletrônico;Homologado;Contratação de empresa especializada para prestação de serviço de solução integrada que contemple a subscrição de licenças governamentais da plataforma de programas Adobe Creative Cloud, Acrobat Pro DC e Microsoft 365 Apps for Business, por 36 trinta e seis meses, envolvendo um conjunto completo de aplicativos, serviços, ferramentas e recursos, conforme especificações.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Menor Preço;77535135.0;48655676.0;2024-01-30;2024-02-22;TB_LICITACOES-2023.csv;contratação de empresa especializada para prestação de serviço de solução integrada que contemple a subscrição de licenças governamentais da plataforma de programas adobe creative cloud, acrobat pro dc e microsoft 365 apps for business, por 36 trinta e seis meses, envolvendo um conjunto completo de aplicativos, serviços, ferramentas e recursos, conforme especificações.;28879459.0;37.246931987672426;0.6275306801232757;False;True;23.0;True;False;True
1333;2023;Pregão Eletrônico;Homologado;"Contratação de empresa especializada para prestar serviços de manutenção Preventiva e Corretiva, suporte técnico nos periféricos e componentes da Solução de balanças rodoviárias e ferroviárias cancelas, semáforos, câmeras de OCR, antenas de leitura de RFID, display, equipamentos de comunicação por rede, nobreaks, impressor de tickets, instalados nas dependências dos Portos do Paraná, incluindo fornecimento de peças e/ou equipamentos sob demanda com garantia. O prazo contratual será de 12 meses a partir do recebimento da Ordem de Serviço, podendo ser prorrogado na forma de lei, conforme justificativas, normas e demais especificações  estabelecidas no Termo de referência, Edital e anexos.
";APPA-Administração dos Portos de Paranaguá e Antonina;Menor Preço;1593692033.0;1228955000.0;2023-12-01;2024-02-05;TB_LICITACOES-2023.csv;contratação de empresa especializada para prestar serviços de manutenção preventiva e corretiva, suporte técnico nos periféricos e componentes da solução de balanças rodoviárias e ferroviárias cancelas, semáforos, câmeras de ocr, antenas de leitura de rfid, display, equipamentos de comunicação por rede, nobreaks, impressor de tickets, instalados nas dependências dos portos do paraná, incluindo fornecimento de peças e/ou equipamentos sob demanda com garantia. o prazo contratual será de 12 meses a partir do recebimento da ordem de serviço, podendo ser prorrogado na forma de lei, conforme justificativas, normas e demais especificações estabelecidas no termo de referência, edital e anexos.;364737033.0;22.886293301812596;0.771137066981874;False;True;66.0;True;False;True
1342;2023;Pregão Eletrônico;Homologado;Aquisição de licenças microsoft office;LOTTOPAR-Loteria do Estado do Paraná;Menor Preço;6060000.0;9730000.0;2023-12-15;2023-12-04;TB_LICITACOES-2023.csv;aquisição de licenças microsoft office;-3670000.0;-60.561056105610554;1.6056105610561056;True;False;0.0;True;False;True
1343;2023;Pregão Eletrônico;Homologado;Aquisição através de SISTEMA DE REGISTRO DE PREÇOS, de componentes para transportadores de corrente Redler para atendimento às necessidades de manutenção do Silo Público da Administração dos Portos de Paranaguá e Antonina por um período de 12 doze meses, conforme justificativas, normas e especificações técnicas constantes do Termo de referência, edital e demais anexos.;APPA-Administração dos Portos de Paranaguá e Antonina;Menor Preço;195467235.0;102999570.0;2023-11-27;2024-01-10;TB_LICITACOES-2023.csv;aquisição através de sistema de registro de preços, de componentes para transportadores de corrente redler para atendimento às necessidades de manutenção do silo público da administração dos portos de paranaguá e antonina por um período de 12 doze meses, conforme justificativas, normas e especificações técnicas constantes do termo de referência, edital e demais anexos.;92467665.0;47.305966649602425;0.5269403335039757;False;True;44.0;True;False;True
1346;2023;Pregão Eletrônico;Homologado;Aquisição parcelada, através do Sistema de Registro de Preços, de materiais de expediente, gêneros alimentícios, água mineral e bobinas, por um período de 12 doze meses conforme justificativas, normas e especificações técnicas constantes do Termo de referência, edital e demais anexos.;APPA-Administração dos Portos de Paranaguá e Antonina;Menor Preço;31499480.0;30476860.0;2023-11-28;2023-12-21;TB_LICITACOES-2023.csv;aquisição parcelada, através do sistema de registro de preços, de materiais de expediente, gêneros alimentícios, água mineral e bobinas, por um período de 12 doze meses conforme justificativas, normas e especificações técnicas constantes do termo de referência, edital e demais anexos.;1022620.0;3.2464662908721036;0.9675353370912789;False;True;23.0;True;False;True
1349;2023;Pregão Eletrônico;Homologado;IMPLANTAÇÃO DE INFRAESTRUTURA ELÉTRICA PARA SISTEMA DE ILUMINAÇÃO DE DESTAQUE COM PROJETORES LED, CÊNICA COM PROJETORES DE LED RGB, SISTEMA DE AUTOMAÇÃO E GERAÇÃO SOLAR NA ORLA DA PRAIA DE MATINHOS, DA AVENIDA AUGUSTO BLITZKOW, CAIOBÁ AO BALNEÁ-RIO FLÓRIDA, MATINHOS, INCLUINDO O SISTEMA DE AUTOMAÇÃO, INFRAES-TRUTURA ELÉTRICA E DE LÓGICA, FOCALIZAÇÃO, COMISSIONAMENTO E TREI-NAMENTO OPERACIONAL DE AUTOMAÇÃO COM FORNECIENTO DOS MATERIAIS, EQUIPAMENTOS E MÃO DE OBRA ESPECIALIZADA;IAT-Instituto Água e Terra (Antigo IAP);Menor Preço;1993740545.0;1494999997.0;2023-12-04;2024-01-02;TB_LICITACOES-2023.csv;implantação de infraestrutura elétrica para sistema de iluminação de destaque com projetores led, cênica com projetores de led rgb, sistema de automação e geração solar na orla da praia de matinhos, da avenida augusto blitzkow, caiobá ao balneá-rio flórida, matinhos, incluindo o sistema de automação, infraes-trutura elétrica e de lógica, focalização, comissionamento e trei-namento operacional de automação com forneciento dos materiais, equipamentos e mão de obra especializada;498740548.0;25.01531853032562;0.7498468146967439;False;True;29.0;True;False;True
1374;2023;Pregão Eletrônico;Homologado;Contratação de empresa especializada para prestação do Serviço de Fornecimento, Instalação e Adequação dos Sistemas de Climatização do Edifício Sede do TCE-PR.;TCEPR-Tribunal do Contas do Estado do Paraná;Menor Preço;913508744.0;628900000.0;2023-11-30;2024-01-24;TB_LICITACOES-2023.csv;contratação de empresa especializada para prestação do serviço de fornecimento, instalação e adequação dos sistemas de climatização do edifício sede do tce-pr.;284608744.0;31.155557718449163;0.6884444228155083;False;True;55.0;True;False;True
