numprocesso,ano,orgao,modalidade,valor_total,lsl_cap,razao_vt_lsl,flag_irregular,participantes,vencedores,qtd_itens,excedente
1506,2024,UENP-Universidade Estadual do Norte do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),300921.82,650000.0,0.4629566461538462,0,2,2,2.0,0.0
1120,2023,UEL-Universidade Estadual de Londrina,Pregão Eletrônico,300588.0,650000.0,0.4624430769230769,0,5,12,22.0,0.0
2169,2024,UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais,Pregão Eletrônico (Lei Federal 14.133/2021),300280.7,650000.0,0.46197030769230774,0,3,16,28.0,0.0
1137,2023,IAT-Instituto Água e Terra (Antigo IAP),Pregão Eletrônico,300216.21,650000.0,0.46187109230769235,0,3,6,28.0,0.0
32,2024,CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná,Pregão Eletrônico,300000.0,650000.0,0.46153846153846156,0,13,44,544.0,0.0
1949,2024,IDR-Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER,Pregão Eletrônico (Lei Federal 14.133/2021),300000.0,650000.0,0.46153846153846156,0,1,1,1.0,0.0
336,2023,FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,Pregão Eletrônico,299999.99,650000.0,0.46153844615384615,0,2,9,17.0,0.0
525,2024,SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,Pregão Eletrônico (Lei Federal 14.133/2021),299850.0,650000.0,0.4613076923076923,0,20,52,86.0,0.0
780,2025,CASA MILITAR-Casa Militar do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),299789.0,650000.0,0.46121384615384614,0,15,19,89.0,0.0
954,2025,SEEC-Secretaria de Estado da Cultura (Antigo SECC),Pregão Eletrônico (Lei Federal 14.133/2021),299683.67,650000.0,0.46105179999999996,0,1,1,3.0,0.0
527,2024,UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais,Pregão Eletrônico (Lei Federal 14.133/2021),299440.14,650000.0,0.46067713846153846,0,29,147,138.0,0.0
162,2025,UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,Pregão Eletrônico (Lei Federal 14.133/2021),299312.65,650000.0,0.46048100000000003,0,24,27,40.0,0.0
1045,2023,UEL-Universidade Estadual de Londrina,Pregão Eletrônico,299270.96,650000.0,0.46041686153846156,0,9,18,24.0,0.0
1504,2024,UEL-Universidade Estadual de Londrina,Pregão Eletrônico (Lei Federal 14.133/2021),690169.39,1500000.0,0.4601129266666667,0,3,13,66.0,0.0
261,2023,FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,Pregão Eletrônico,299056.98,650000.0,0.46008766153846153,0,3,3,39.0,0.0
770,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,298995.6,650000.0,0.4599932307692307,0,9,23,55.0,0.0
2153,2024,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),298760.0,650000.0,0.45963076923076923,0,0,0,6.0,0.0
848,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),298529.01,650000.0,0.4592754,0,6,16,16.0,0.0
1,2023,UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,Concorrência Pública,298479.38,650000.0,0.45919904615384616,0,34,135,434.0,0.0
2038,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),298423.1,650000.0,0.4591124615384615,0,0,0,13.0,0.0
80,2023,TCEPR-Tribunal do Contas do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),298373.34,650000.0,0.45903590769230773,0,13,97,157.0,0.0
77,2024,UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,Concorrência Eletrônica (Lei Federal 14.133/2021),688457.15,1500000.0,0.45897143333333335,0,16,21,118.0,0.0
23,2024,CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná,Pregão Eletrônico,298317.6,650000.0,0.4589501538461538,0,13,14,21.0,0.0
257,2024,DER-Departamento de Estradas de Rodagem do Estado do Paraná,Concorrência Eletrônica (Lei Federal 14.133/2021),688148.82,1500000.0,0.45876587999999996,0,9,51,73.0,0.0
1036,2025,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),297996.85,650000.0,0.45845669230769226,0,11,51,64.0,0.0
767,2023,FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,Pregão Eletrônico (Lei Federal 14.133/2021),687472.09,1500000.0,0.45831472666666667,0,4,4,9.0,0.0
760,2023,FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,Pregão Eletrônico (Lei Federal 14.133/2021),685878.14,1500000.0,0.45725209333333333,0,4,12,39.0,0.0
301,2025,UEM-Universidade Estadual de Maringá,Pregão Eletrônico (Lei Federal 14.133/2021),296923.8,650000.0,0.4568058461538461,0,7,18,73.0,0.0
693,2023,FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,Pregão Eletrônico (Lei Federal 14.133/2021),684970.54,1500000.0,0.4566470266666667,0,6,29,165.0,0.0
1453,2024,UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,Pregão Eletrônico (Lei Federal 14.133/2021),296788.89,650000.0,0.45659829230769233,0,18,11,14.0,0.0
4,2024,SEAP-Secretaria de Estado da Administração e da Previdência,Leilão,296566.52,650000.0,0.45625618461538464,0,18,37,113.0,0.0
446,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),296334.96,650000.0,0.4558999384615385,0,8,20,103.0,0.0
576,2023,UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná,Pregão Eletrônico,296115.53,650000.0,0.4555623538461539,0,13,30,64.0,0.0
661,2023,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),295876.2,650000.0,0.45519415384615386,0,2,2,66.0,0.0
510,2024,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),295260.66,650000.0,0.4542471692307692,0,5,8,57.0,0.0
330,2025,UEM-Universidade Estadual de Maringá,Pregão Eletrônico (Lei Federal 14.133/2021),295000.0,650000.0,0.45384615384615384,0,7,10,12.0,0.0
305,2023,FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,Pregão Eletrônico (Lei Federal 14.133/2021),679744.62,1500000.0,0.45316308,0,8,17,20.0,0.0
533,2025,TCEPR-Tribunal do Contas do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),678752.76,1500000.0,0.45250184,0,7,9,22.0,0.0
270,2023,FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,Pregão Eletrônico (Lei Federal 14.133/2021),678541.2,1500000.0,0.45236079999999995,0,14,34,258.0,0.0
1237,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,294000.0,650000.0,0.4523076923076923,0,2,2,2.0,0.0
1190,2025,UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais,Pregão Eletrônico (Lei Federal 14.133/2021),293828.0,650000.0,0.45204307692307694,0,2,2,6.0,0.0
1523,2024,UEM-Universidade Estadual de Maringá,Pregão Eletrônico (Lei Federal 14.133/2021),293571.85,650000.0,0.45164899999999997,0,5,8,8.0,0.0
1205,2024,IAT-Instituto Água e Terra (Antigo IAP),Pregão Eletrônico (Lei Federal 14.133/2021),293115.0,650000.0,0.45094615384615383,0,2,4,19.0,0.0
56,2025,CASA MILITAR-Casa Militar do Estado do Paraná,Pregão Eletrônico,292566.23,650000.0,0.45010189230769226,0,4,4,13.0,0.0
2053,2024,UEM-Universidade Estadual de Maringá,Pregão Eletrônico (Lei Federal 14.133/2021),292528.52,650000.0,0.45004387692307696,0,7,10,14.0,0.0
67,2023,DER-Departamento de Estradas de Rodagem do Estado do Paraná,Concorrência Pública,292323.72,650000.0,0.4497288,0,16,9,45.0,0.0
731,2024,PRPREV-Serviço Social Autônomo PARANAPREVIDENCIA,Pregão Eletrônico (Lei Federal 14.133/2021),292224.0,650000.0,0.4495753846153846,0,2,2,2.0,0.0
526,2024,UNICENTRO-Universidade Estadual do Centro-Oeste,Pregão Eletrônico (Lei Federal 14.133/2021),291720.5,650000.0,0.4488007692307692,0,8,34,36.0,0.0
605,2025,UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,Pregão Eletrônico (Lei Federal 14.133/2021),290106.8,650000.0,0.4463181538461538,0,13,13,21.0,0.0
1230,2024,UEL-Universidade Estadual de Londrina,Pregão Eletrônico (Lei Federal 14.133/2021),290000.0,650000.0,0.4461538461538462,0,7,13,22.0,0.0
486,2025,UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais,Pregão Eletrônico (Lei Federal 14.133/2021),289940.0,650000.0,0.44606153846153845,0,12,10,12.0,0.0
761,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),289887.26,650000.0,0.4459804,0,10,15,25.0,0.0
626,2025,SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,Pregão Eletrônico (Lei Federal 14.133/2021),289866.66,650000.0,0.44594870769230766,0,2,5,5.0,0.0
311,2023,UEM-Universidade Estadual de Maringá,Pregão Eletrônico (Lei Federal 14.133/2021),289696.53,650000.0,0.4456869692307693,0,3,5,9.0,0.0
328,2024,UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,Pregão Eletrônico (Lei Federal 14.133/2021),289609.3,650000.0,0.4455527692307692,0,19,20,65.0,0.0
1238,2024,UEL-Universidade Estadual de Londrina,Pregão Eletrônico (Lei Federal 14.133/2021),289120.54,650000.0,0.4448008307692307,0,6,22,26.0,0.0
79,2024,UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,Concorrência Eletrônica (Lei Federal 14.133/2021),666009.95,1500000.0,0.4440066333333333,0,10,26,60.0,0.0
104,2024,UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,Concorrência Eletrônica (Lei Federal 14.133/2021),665276.2,1500000.0,0.44351746666666664,0,13,30,326.0,0.0
2021,2024,IDR-Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER,Pregão Eletrônico (Lei Federal 14.133/2021),288200.0,650000.0,0.4433846153846154,0,0,0,1.0,0.0
982,2024,DETRAN-Departamento de Trânsito do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),287646.28,650000.0,0.4425327384615385,0,3,3,4.0,0.0
1724,2024,UEM-Universidade Estadual de Maringá,Pregão Eletrônico (Lei Federal 14.133/2021),287495.36,650000.0,0.4423005538461538,0,1,1,2.0,0.0
1435,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,287460.0,650000.0,0.44224615384615384,0,4,4,23.0,0.0
897,2025,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),287200.0,650000.0,0.44184615384615383,0,5,7,9.0,0.0
1287,2023,UEL-Universidade Estadual de Londrina,Pregão Eletrônico,287140.0,650000.0,0.44175384615384616,0,6,8,9.0,0.0
262,2023,FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,Pregão Eletrônico,286826.86,650000.0,0.44127209230769227,0,2,2,145.0,0.0
1430,2024,UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais,Pregão Eletrônico (Lei Federal 14.133/2021),286746.72,650000.0,0.44114879999999995,0,6,8,18.0,0.0
1625,2024,UEL-Universidade Estadual de Londrina,Pregão Eletrônico (Lei Federal 14.133/2021),286404.08,650000.0,0.44062166153846155,0,0,0,4.0,0.0
7,2023,FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,Concorrência Pública,660259.24,1500000.0,0.4401728266666667,0,26,43,66.0,0.0
148,2023,ALEP-Assembleia Legislativa do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),286000.0,650000.0,0.44,0,13,36,86.0,0.0
240,2024,UEM-Universidade Estadual de Maringá,Concorrência Eletrônica (Lei Federal 14.133/2021),285999.86,650000.0,0.4399997846153846,0,10,25,41.0,0.0
21,2024,APPA-Administração dos Portos de Paranaguá e Antonina,Pregão Eletrônico,285971.0,650000.0,0.43995538461538464,0,12,12,59.0,0.0
339,2023,FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,Pregão Eletrônico,285800.0,650000.0,0.4396923076923077,0,2,2,5.0,0.0
780,2024,TCEPR-Tribunal do Contas do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),285659.46,650000.0,0.43947609230769236,0,15,19,89.0,0.0
3,2023,UNIOESTE MCROND-Universidade Estadual do Oeste do Paraná - Campus Marechal Cândido Rondon,Pregão Presencial,285368.0,650000.0,0.4390276923076923,0,23,65,103.0,0.0
217,2024,UNIOESTE FBELT-Universidade Estadual do Oeste do Paraná - Campus Francisco Beltrão,Pregão Eletrônico (Lei Federal 14.133/2021),285213.52,650000.0,0.4387900307692308,0,21,35,54.0,0.0
24,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,285000.0,650000.0,0.43846153846153846,0,28,78,166.0,0.0
68,2025,AMEP-Agência de Assuntos Metropolitanos do Paraná (Antigo COMEC),Concorrência Eletrônica (Lei Federal 14.133/2021),657596.9,1500000.0,0.4383979333333333,0,8,51,147.0,0.0
2,2023,SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,Pregão Internacional,284292.71,650000.0,0.4373734,0,31,155,206.0,0.0
870,2024,CASA MILITAR-Casa Militar do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),283570.12,650000.0,0.43626172307692307,0,7,7,23.0,0.0
1470,2024,UEL-Universidade Estadual de Londrina,Pregão Eletrônico (Lei Federal 14.133/2021),283352.64,650000.0,0.43592713846153847,0,1,2,6.0,0.0
19,2024,FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,Concorrência Eletrônica (Lei Federal 14.133/2021),652423.54,1500000.0,0.4349490266666667,0,10,22,48.0,0.0
1093,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),282506.4,650000.0,0.4346252307692308,0,6,18,18.0,0.0
1002,2024,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),281279.0,650000.0,0.4327369230769231,0,3,2,3.0,0.0
1023,2024,CASA CIVIL-Casa Civil do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),281250.0,650000.0,0.4326923076923077,0,2,13,266.0,0.0
983,2023,CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB),Pregão Eletrônico (Lei Federal 14.133/2021),281132.23,650000.0,0.432511123076923,0,2,18,309.0,0.0
1206,2024,UNESPAR-Universidade Estadual do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),281114.77,650000.0,0.4324842615384616,0,9,13,24.0,0.0
181,2025,UEL-Universidade Estadual de Londrina,Pregão Eletrônico (Lei Federal 14.133/2021),281000.0,650000.0,0.4323076923076923,0,6,10,11.0,0.0
3,2023,APPA-Administração dos Portos de Paranaguá e Antonina,Licitação Eletrônica - Estatal,647955.0,1500000.0,0.43197,0,23,65,103.0,0.0
956,2023,SECID-Secretaria de Estado das Cidades (Antigo SEDU),Pregão Eletrônico,280105.75,650000.0,0.4309319230769231,0,9,27,38.0,0.0
1057,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,280017.79,650000.0,0.4307966,0,7,20,22.0,0.0
1134,2023,IDR-Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER,Pregão Eletrônico,279866.67,650000.0,0.4305641076923077,0,1,1,2.0,0.0
560,2023,UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná,Pregão Eletrônico,279861.9,650000.0,0.43055676923076924,0,26,32,53.0,0.0
49,2023,SECID-Secretaria de Estado das Cidades (Antigo SEDU),Concorrência Pública,645127.26,1500000.0,0.43008484,0,8,11,24.0,0.0
64,2023,SECID-Secretaria de Estado das Cidades (Antigo SEDU),Concorrência Pública,645127.26,1500000.0,0.43008484,0,11,19,188.0,0.0
1299,2024,SESP-Secretaria de Estado da Segurança Pública,Pregão Eletrônico (Lei Federal 14.133/2021),279500.0,650000.0,0.43,0,1,1,10.0,0.0
335,2023,FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,Pregão Eletrônico,279400.0,650000.0,0.4298461538461538,0,2,2,3.0,0.0
1126,2024,SESA-Secretaria de Estado da Saúde,Pregão Eletrônico (Lei Federal 14.133/2021),279360.0,650000.0,0.4297846153846154,0,1,2,4.0,0.0
141,2025,ADAPAR-Agência de Defesa Agropecuária do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),279301.65,650000.0,0.4296948461538462,0,12,26,81.0,0.0
1561,2024,UEM-Universidade Estadual de Maringá,Pregão Eletrônico (Lei Federal 14.133/2021),279137.41,650000.0,0.42944216923076917,0,4,4,4.0,0.0
70,2024,CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná,Pregão Eletrônico,279000.0,650000.0,0.42923076923076925,0,5,12,147.0,0.0
503,2025,UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,Pregão Eletrônico (Lei Federal 14.133/2021),278587.8,650000.0,0.42859661538461535,0,28,43,62.0,0.0
185,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,278556.77,650000.0,0.42854887692307697,0,19,40,45.0,0.0
581,2023,FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,Pregão Eletrônico (Lei Federal 14.133/2021),642535.37,1500000.0,0.4283569133333333,0,7,38,57.0,0.0
922,2025,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),278416.0,650000.0,0.4283323076923077,0,17,47,58.0,0.0
558,2025,AGEPAR-Agência Reguladora de Serviços Públicos Delegados do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),278000.0,650000.0,0.4276923076923077,0,5,7,18.0,0.0
25,2024,UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,Pregão Eletrônico (Lei Federal 14.133/2021),277670.0,650000.0,0.4271846153846154,0,18,43,151.0,0.0
124,2024,UENP-Universidade Estadual do Norte do Paraná,Concorrência Eletrônica (Lei Federal 14.133/2021),639913.68,1500000.0,0.42660912,0,13,24,43.0,0.0
184,2023,TCEPR-Tribunal do Contas do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),277007.74,650000.0,0.42616575384615385,0,7,10,47.0,0.0
414,2024,UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais,Pregão Eletrônico (Lei Federal 14.133/2021),276549.94,650000.0,0.4254614461538462,0,5,32,163.0,0.0
143,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,276496.0,650000.0,0.42537846153846154,0,18,40,68.0,0.0
1433,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,276421.12,650000.0,0.42526326153846156,0,6,12,14.0,0.0
1979,2024,UEL-Universidade Estadual de Londrina,Pregão Eletrônico (Lei Federal 14.133/2021),276344.5,650000.0,0.4251453846153846,0,4,7,10.0,0.0
74,2025,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),276137.5,650000.0,0.4248269230769231,0,9,16,41.0,0.0
1177,2024,UENP-Universidade Estadual do Norte do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),276063.23,650000.0,0.4247126615384615,0,3,4,4.0,0.0
487,2023,SESP-Secretaria de Estado da Segurança Pública,Pregão Eletrônico (Lei Federal 14.133/2021),275913.28,650000.0,0.42448196923076925,0,23,26,73.0,0.0
1807,2024,UEM-Universidade Estadual de Maringá,Pregão Eletrônico (Lei Federal 14.133/2021),275850.0,650000.0,0.42438461538461536,0,1,3,3.0,0.0
1172,2023,UEL-Universidade Estadual de Londrina,Pregão Eletrônico,275790.0,650000.0,0.4242923076923077,0,2,5,107.0,0.0
11,2023,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),Pregão Eletrônico (Lei Federal 14.133/2021),275667.0,650000.0,0.4241030769230769,0,40,54,90.0,0.0
242,2023,CCTG-Centro Cultural Teatro Guaira,Pregão Eletrônico (Lei Federal 14.133/2021),275500.04,650000.0,0.42384621538461537,0,14,30,43.0,0.0
420,2024,UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais,Pregão Eletrônico (Lei Federal 14.133/2021),275428.64,650000.0,0.42373636923076924,0,23,68,120.0,0.0
43,2025,ADAPAR-Agência de Defesa Agropecuária do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),274900.0,650000.0,0.4229230769230769,0,10,10,18.0,0.0
304,2023,UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),274727.35,650000.0,0.4226574615384615,0,12,9,13.0,0.0
1777,2024,UEL-Universidade Estadual de Londrina,Pregão Eletrônico (Lei Federal 14.133/2021),274000.0,650000.0,0.42153846153846153,0,1,3,6.0,0.0
364,2025,UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná,Pregão Eletrônico (Lei Federal 14.133/2021),273866.0,650000.0,0.4213323076923077,0,35,43,52.0,0.0
1223,2024,SESP-Secretaria de Estado da Segurança Pública,Pregão Eletrônico (Lei Federal 14.133/2021),273768.0,650000.0,0.42118153846153844,0,8,23,32.0,0.0
1478,2024,UEL-Universidade Estadual de Londrina,Pregão Eletrônico (Lei Federal 14.133/2021),273710.49,650000.0,0.42109306153846154,0,6,16,21.0,0.0
1487,2023,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,Pregão Eletrônico,273656.6,650000.0,0.4210101538461538,0,14,31,34.0,0.0
1151,2023,UEL-Universidade Estadual de Londrina,Pregão Eletrônico,273482.5,650000.0,0.4207423076923077,0,3,6,24.0,0.0
675,2023,UEL-Universidade Estadual de Londrina,Pregão Eletrônico,273473.35,650000.0,0.4207282307692307,0,4,13,59.0,0.0
