numprocesso,objeto,orgao,adesao_ata_srp-2024__qtd_registros,alteracoes_ata_srp-2024__qtd_registros,contratos-2024__qtd_registros,empresas_participantes-2024__qtd_registros,itens-2024__qtd_registros,lotes-2024__qtd_registros,orgaos_participantes-2024__qtd_registros,publicidade-2024__qtd_registros,anomaly_score,is_anomalous
442,"A presente licitação tem por objeto a prestação de serviços de locação de unidade móvel cavalo
mecânico e carreta semirreboque, com infraestrutura completa para eventos expositivos, capacitações,
workshops e treinamentos, com fornecimento de insumos e mão de obra operacional e logística
 montagem, desmontagem, limpeza, conservação, segurança, manutenção, transporte e locomoção , a
fim de efetivar a implementação das Agências Móveis de Inovação, unidades itinerantes de informação,
incentivo e fomento à Inovação em todo o Estado do Paraná, conforme as atribuições, o planejamento e
as necessidades da Secretaria de Estado da Inovação, Modernização e Transformação Digital  SEI.",SEIA-Secretaria de Estado da Inovação e Inteligência Artificial (Antigo SEI),,,1.0,1.0,1.0,1.0,,,-0.14808524206799245,0
458,"Aquisição de persianas,  equipamentos eletrônicos, eletrodomésticos, mobiliários, materiais de informática, elétrico, ferramentas, acondicionamento e embalagem e materiais diversos.",UEPG-Universidade Estadual de Ponta Grossa,,,29.0,64.0,65.0,66.0,,,0.08655102461761932,1
461,Prestação de serviços de manutenção preventiva mensal e corretiva conforme demanda com eventual fornecimento de peças à parte incluindo mão de obra atendimento 24 horas diárias equipamentos materiais de consumo acessórios e outros componentes indispensáveis à completa execução dos serviços em elevadores,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),,,1.0,1.0,2.0,1.0,,,-0.16639462376512343,0
480,Registro de Preço de recarga de extintores de incêndio para atender a demanda do SESMET/Serviço Especializado em Engenharia de Segurança e Medicina do Trabalho.,UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,,,,1.0,3.0,1.0,3.0,,-0.1692079543791089,0
488,"Formação de Registro de Preços para contratação de empresa especializada no fornecimento,
instalação, remanejamento e manutenção de persianas e cortinas, bem como o fornecimento de
peças ou componentes necessários para a manutenção correspondente, conforme especificações e exigências do Termo de Referência.",ALEP-Assembleia Legislativa do Estado do Paraná,,,1.0,1.0,54.0,1.0,54.0,,-0.08776451421064113,0
515,"Medalhas de premiação para atender a demanda de premiações e congratulações da
Polícia Civil do Paraná.",DPC-Departamento de Polícia Civil - SESP,,,1.0,1.0,12.0,1.0,,,-0.15031105764010255,0
517,"A presente licitação tem por objeto a Aquisição de Transformador de Distribuição 300KVA para Execução da Manutenção da Rede Elétrica dos Climatizadores de Ar nos Blocos B e C no Campus de Paranavaí -
UNESPAR, conforme condições, quantidades, especificações e exigências contidas nesse Edital e em seus anexos.",UNESPAR-Universidade Estadual do Paraná,,,1.0,1.0,1.0,1.0,,,-0.16794151282461328,0
520,"Contratação da execução dos serviços de readequação de trecho não pavimentado, na rodovia estadual PR-459 entre o Entroncamento da PR-449 e o início do pavimento no município de Clevelândia, com extensão aproximada de 27,04 km, na área de abrangência da Superintendência
Regional Oeste do DER/PR",DER-Departamento de Estradas de Rodagem do Estado do Paraná,,,1.0,1.0,1.0,1.0,,,-0.12861194798008685,0
524,"Contratação de empresa especializada na prestação de serviços continuados de rastreamento, monitoramento e telemetria de veículos via satélite por GPS GSM GPRS sem locação de mão de obra, visando atender a demanda de todas as unidades da Polícia Científica do Paraná.",PCP-SESP-Polícia Científica do Paraná - SESP (Antigo IC-SESP),,,1.0,1.0,1.0,1.0,,,-0.1687387755082047,0
535,"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE LIMPEZA E MANUTENÇÃO PARA O CÂMPUS IRATI DA UNICENTRO, COM RECURSOS PRÓPRIOS.",UNICENTRO-Universidade Estadual do Centro-Oeste,,,,,3.0,1.0,,,-0.16495255505093953,0
542,"Troca de placa de fonte - power Supply - e manutenção em refletores
SOURCE PAR LED, modelo DESIRE Lustr MAIS 40 marca ETC",CCTG-Centro Cultural Teatro Guaira,,,,,2.0,1.0,,,-0.17625529245747812,0
543,"Registro de preços com prazo de vigência de 1 ano prorrogável por igual período
desde que comprovada a vantajosidade para futura e eventual contratação de serviços
continuados de VIGILÂNCIA ARMADA E VIGILÂNCIA DESARMADA com seus respectivos
uniformes e EPIs e Armamentos por meio da metodologia de contratação por
postos trabalho com dedicação exclusiva de mão de obra e pela metodologia de
contratação por horas de trabalho.",DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),86.0,21.0,95.0,6.0,80.0,6.0,264.0,,0.0620818787477494,1
543,"Registro de preços com prazo de vigência de 1 ano prorrogável por igual período
desde que comprovada a vantajosidade para futura e eventual contratação de serviços
continuados de VIGILÂNCIA ARMADA E VIGILÂNCIA DESARMADA com seus respectivos
uniformes e EPIs e Armamentos por meio da metodologia de contratação por
postos trabalho com dedicação exclusiva de mão de obra e pela metodologia de
contratação por horas de trabalho.",DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),86.0,21.0,95.0,6.0,80.0,6.0,264.0,,0.0620818787477494,1
543,"Registro de preços com prazo de vigência de 1 ano prorrogável por igual período
desde que comprovada a vantajosidade para futura e eventual contratação de serviços
continuados de VIGILÂNCIA ARMADA E VIGILÂNCIA DESARMADA com seus respectivos
uniformes e EPIs e Armamentos por meio da metodologia de contratação por
postos trabalho com dedicação exclusiva de mão de obra e pela metodologia de
contratação por horas de trabalho.",DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),86.0,21.0,95.0,6.0,80.0,6.0,264.0,,0.0620818787477494,1
547,"Prestação de serviços continuados de MONITORAMENTO ELETRÔNICO 24 horas, através de alarmes, com presença de monitor sempre que o alarme disparar e Manutenção preventiva e corretiva do sistema de Câmeras para garantir a gravação das imagens, na UNESPAR Campus de União da Vitória, conforme especificações estabelecidas no edital e seus anexos.",UNESPAR-Universidade Estadual do Paraná,,,1.0,6.0,6.0,6.0,,,-0.16430513917475875,0
550,"Contratação de empresa especializada em serviços de lavagem automotiva dos veículos pertencentes à Casa Civil, conforme condições e exigências estabelecidas no Termo de Referência.",CASA CIVIL-Casa Civil do Estado do Paraná,,,,,3.0,3.0,,,-0.16927515091973921,0
551,"Contratação de empresa para execução de projeto de instalações de rede elétrica estabilizada e projeto de instalações de sistema de cabeamento estruturado, conforme projeto e memorial descritivo, no bloco A da PARANAPREVIDÊNCIA, situada na Rua Inácio Lustosa, 700  São Francisco  CEP  80510-000, em Curitiba  PR",PRPREV-Serviço Social Autônomo PARANAPREVIDENCIA,,,1.0,1.0,1.0,1.0,,,-0.15734242181254138,0
578,Selecionar a proposta apta a gerar o resultado mais vantajoso para contratação de serviço continuados de Engenharia Clinica para o complexo hospitalar da UEPG.,UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais,,,1.0,1.0,1.0,1.0,,,-0.16665999454344765,0
619,Registro de Preço de Equipamentos de Proteção Individual e Coletiva EPI e EPCs para atender a demanda do SESMET - Serviço Especializado em Engenharia de Segurança e Medicina do Trabalho do Hospital Universitário do Oeste do Paraná,UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,,,,68.0,26.0,26.0,26.0,,-0.07100884377543798,0
623,"Prestação de serviço de confecção de placas de identificação veicular padrão Mercosul para
atender a demanda do Departamento da Polícia Civil, conforme especificações estabelecidas no Termo de Referência e Edital.",DPC-Departamento de Polícia Civil - SESP,,,1.0,2.0,2.0,2.0,,,-0.17038573732058926,0
624,"Contratação de Companhia Seguradora, visando a efetivação de seguro de imóveis pertencentes ao Fundo de Previdência, com cobertura contra incêndio, queda de raios, vendaval, explosões de qualquer natureza, danos elétricos, responsabilidade civil, e ainda o conteúdo de bens e equipamentos.",PRPREV-Serviço Social Autônomo PARANAPREVIDENCIA,,,1.0,2.0,1.0,2.0,,,-0.15983227205166212,0
627,Aquisição de insumos e equipamentos para manutenção com prestação de serviços.,UEPG-Universidade Estadual de Ponta Grossa,,,3.0,5.0,5.0,6.0,,,-0.15796661810234142,0
633,"Contratação de empresa especializada e homologada junto à Agência Nacional de Aviação Civil -ANAC, com o objetivo de prestar serviços de manutenção aeronáutica preventiva e corretiva, com fornecimento de peças e demais itens necessários a fim de manter a aeronavegabilidade das aeronaves de asa rotativa da marca Robinson, modelo R44 Raven II, matrículas PR-YFH e PP-PRL, anos 2006 e 2009 respectivamente, operadas pelo Grupamento de Operações Aéreas da Polícia Civil do Paraná  - GOA/PCPR.",GOA-Grupamento de Operações Aéreas da Polícia Civil - SESP,,,2.0,1.0,1.0,1.0,,,-0.1368790991685918,0
653,"Aquisição de Gases Medicinais -recarga dos gases, fornecimento de cilindros e as manutenções preventiva e corretiva dos cilindros- para atender a demanda o Centro Cirúrgico do Hospital da Polícia Militar do Paraná",PMPR-HPM-Hospital da Polícia Militar - SESP,,,1.0,5.0,5.0,5.0,,,-0.13499459033910027,0
656,Prestação de serviços continuados de Pessoa Jurídica ou Física para manutenção preventiva e corretiva nos equipamentos e transmissores de rádio.,UEM-Universidade Estadual de Maringá,,,1.0,1.0,1.0,1.0,,,-0.17766792599544184,0
659,"Serviços de carga, recarga, manutenção de extintores",SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,,,1.0,1.0,9.0,1.0,,,-0.1537016905526628,0
665,Contratação de empresa especializada para serviço de troca de Lâmpadas e material elétrico com fornecimento de material elétrico para atender as demandas da Unioeste  Campus de Cascavel,UNIOESTE CASC-Universidade Estadual do Oeste do Paraná - Campus Cascavel,,,1.0,1.0,1.0,1.0,,,-0.17623204382619234,0
668,"Contratação de empresa especializada para execução dos serviços de engenharia para substituição da cobertura do bloco dos Colegiados, na UNESPAR Campus de União da Vitória, no endereço Praça Coronel Amazonas s/n, Centro, no município de União da Vitória, Paraná, conforme planilha orçamentária de referência constante no Anexo XIII e Pasta técnica deste edital.",UNESPAR-Universidade Estadual do Paraná,,,1.0,1.0,1.0,1.0,,,-0.1731831574057715,0
676,"Execução dos serviços de adequação de estrada rural e pavimentação poliédrica na Rodovia Estadual PR-471 entre a BR-277 e o Rio Piquiri, passando pelo Distrito de Guaporé, no município de Guaraniaçu, com extensão aproximada de 45,75 km, conforme Termo de Referência
 - Anexo 1 e Projeto Básico de Engenharia.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,,,1.0,1.0,1.0,1.0,,,-0.13071732385220058,0
685,"Contratação de empresa para prestação de serviços editoriais de diagramação de obras técnico-científicas ou literárias, para a Universidade Estadual do Oeste do Paraná - UNIOESTE/Edunioeste",UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,,,1.0,3.0,9.0,3.0,,,-0.15930818341606517,0
690,Prestação de serviço de contratação de 1 posto de eletricista 40 horas semanais com equipamentos e ferramentas para prestação de serviço de manutenção elétrica preventiva e corretiva,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),,,1.0,1.0,1.0,1.0,,,-0.14969794725334,0
697,"Contratação de sociedade seguradora, para o fim de fornecer seguro aeronáutico RETA, Casco/Guerra e LUC - limite único combinado / responsabilidade civil complementar para aeronave operada pelo Grupamento de Operações Aéreas da Polícia Civil do Paraná - GOA/PCPR.",GOA-Grupamento de Operações Aéreas da Polícia Civil - SESP,,,,,2.0,1.0,,,-0.17317671303416005,0
714,"Contratação de empresa especializada para execução de serviços comuns de engenharia no Colégio Estadual Unidade Pólo, localizado na Avenida Sophia Rasgulaeff, nº 885, Jardim Alvorada, telefone 44 3228-1735, no Município de Maringá, Estado do Paraná.",FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,,,2.0,2.0,1.0,1.0,,,-0.16283508402994046,0
731,"Contratação de empresa para fornecimento de cartões de pagamento destinados à aquisição de combustíveis e óleos lubrificantes, filtros e demais itens de manutenção, conforme especificações técnicas, para uso no abastecimento e manutenção do gerador de energia do Edifício Sede e dos veículos da frota da Paranaprevidência.",PRPREV-Serviço Social Autônomo PARANAPREVIDENCIA,,,1.0,1.0,1.0,1.0,,,-0.16772001761323568,0
740,"Registro de Preços, por um período de 1 ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual contratação de empresa especializada no fornecimento e instalação do sistema de piso modular esportivo de polipropileno, destinado tanto a áreas externas outdoor quanto internas indoor, compreendendo elementos como rodapés, rampas de acabamento, cantoneiras, linhas demarcatórias de modalidades futsal, basquete, vôlei, handebol, furos para os mastros de vôlei, mão de obra de instalação, fretes e demais encargos. A prestação dos serviços abrangerá 480.000 quatrocentos e oitenta mil metros quadrados de piso distribuídos em diversas unidades escolares nos municípios do Estado do Paraná, divididos em 10 dez lotes",FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,,,,,10.0,10.0,10.0,,-0.06862098682824913,0
755,"contratação de empresas especializadas para a prestação do serviço continuado de manutenção preventiva e corretiva da Rede de Telefonia, do Sistema Hidráulico e de Instalações Civis da infraestrutura existente ou que venha a ser implantada, com fornecimento de materiais e mão de obra sem regime de dedicação exclusiva necessários à completa execução dos serviços para atender as demandas da Secretaria de Estado da Cultura  SEEC.",SEEC-Secretaria de Estado da Cultura (Antigo SECC),,,1.0,2.0,2.0,2.0,,,-0.17616611771289564,0
764,Prestação mensal de serviços de manutenção preventiva e corretiva de elevadores e plataformas elevatórias para atender a demanda da Secretaria da Comunicação.,SECOM-Secretaria de Estado da Comunicação,,,1.0,1.0,3.0,1.0,,,-0.1757484125602699,0
765,"Execução de serviços técnicos especializados de inspeção e cadastro de Obras de Arte Especiais - OAEs, Obras de Arte Correntes - OACs, Estruturas de Contenção de Taludes e Dispositivos de Drenagem Superficial do Sistema Rodoviário Estadual",DER-Departamento de Estradas de Rodagem do Estado do Paraná,,,1.0,2.0,1.0,2.0,,,-0.15765932145592204,0
